experiment,epoch,learning_rate,train_total,train_classification,train_quality,train_box,train_positive_count,train_gradient_norm,valid_total,valid_classification,valid_quality,valid_box,valid_positive_count,metric_ap50,metric_ap75,metric_map50_95,metric_precision,metric_recall,metric_f1,metric_best_f1,metric_best_f1_threshold,metric_detection_accuracy,metric_tp,metric_fp,metric_fn,metric_mean_tp_iou,metric_average_detections_per_image,metric_no_detection_image_rate,metric_zero_recall_image_rate,metric_score_threshold,metric_tiny_lt16_gt,metric_tiny_lt16_matched,metric_tiny_lt16_recall,metric_small_16_32_gt,metric_small_16_32_matched,metric_small_16_32_recall,metric_medium_32_96_gt,metric_medium_32_96_matched,metric_medium_32_96_recall,metric_large_ge96_gt,metric_large_ge96_matched,metric_large_ge96_recall,train_images_per_second,peak_vram_gib,amp_scale,seconds,warning_count
school5_center_radius_100e,66,0.0002591231629491,1.2818528076658,0.1757718855684454,0.6323569759533003,0.236861973052675,746.0824675324675,1.010823985005354,1.6757410559803247,0.3098153648898005,0.6600857038671771,0.3529199957847595,856.1614583333334,0.4442846775054931,0.1264771521091461,0.1837580207677092,0.7372190173065447,0.2987745888423089,0.4252194366358786,0.4996846914291382,0.1767578125,0.2700182149362477,3706,1321,8698,0.7515296936035156,3.28347485303723,0.0816459830176355,0.1757021554539516,0.25,2180,15,0.0068807339449541,3009,469,0.1558657361249584,5721,2083,0.3640971858066771,1494,1139,0.7623828647925034,32.61869041332303,0.4248404502868652,65536.0,634.0594283998944,0
school5_center_radius_100e,67,0.0002454792921248,1.278926374966448,0.1741101316091689,0.632333569712453,0.236241336824832,746.1194805194805,inf,1.6695917292187612,0.3051041074407597,0.659908422579368,0.3522896013067414,856.1614583333334,0.4491610527038574,0.1281969100236892,0.187617759546265,0.7172929714683368,0.332392776523702,0.4542750110180696,0.5072293281555176,0.17919921875,0.2938912253189821,4123,1625,8281,0.7498340606689453,3.754408883082952,0.069888961463096,0.1600261267145656,0.25,2180,25,0.0114678899082568,3009,588,0.1954137587238285,5721,2354,0.4114665268309736,1494,1156,0.7737617135207496,33.52814226129114,0.4248404502868652,65536.0,616.8299745996483,2
school5_center_radius_100e,68,0.0002320866025105,1.2770188298318292,0.1738654042509469,0.6321751740845767,0.2354891264786968,746.138961038961,1.020439625773337,1.6691475907961528,0.3053907543265571,0.659039416971306,0.3523587092446784,856.1614583333334,0.4520840644836426,0.1341880708932876,0.1904538500239141,0.7028867985728187,0.3494034182521767,0.4667743672590198,0.5038591027259827,0.196533203125,0.3044394492835066,4334,1832,8070,0.7491018176078796,4.027433050293926,0.062704114957544,0.1495754408883083,0.25,2180,26,0.0119266055045871,3009,598,0.198737121967431,5721,2541,0.4441531200839014,1494,1169,0.7824631860776439,33.68727186390286,0.4078540802001953,65536.0,632.6420706999488,0
school5_center_radius_100e,69,0.0002189583110739,1.2753355340911197,0.1734343943077248,0.6319590504293318,0.234971044860877,746.0227272727273,1.0237459558364632,1.6647906675934792,0.30533279494072,0.658938629552722,0.3502596224037309,856.1614583333334,0.4604419767856598,0.1401201337575912,0.1959144132968504,0.7235494880546075,0.3418252176717188,0.4643013578624616,0.5102629065513611,0.189453125,0.3023388476896748,4240,1620,8164,0.752764105796814,3.827563683866754,0.0692357935989549,0.1521881123448726,0.25,2180,25,0.0114678899082568,3009,596,0.1980724493187105,5721,2460,0.4299947561615102,1494,1159,0.7757697456492637,32.87763447536183,0.4073529243469238,65536.0,619.1130980001763,0
school5_center_radius_100e,70,0.0002061073738537,1.2726373591593334,0.1727661247570793,0.6318354089925815,0.2340179119113977,746.3032467532468,inf,1.6711038847764332,0.307038662256673,0.6604642383754253,0.3518004908692091,856.1614583333334,0.456699937582016,0.1350151598453521,0.1917527404555585,0.7277053225237927,0.3328764914543695,0.4567983183980529,0.5114421844482422,0.1849365234375,0.2960068822137787,4129,1545,8275,0.7505207061767578,3.706074461136512,0.0731548007838014,0.1548007838014369,0.25,2180,23,0.0105504587155963,3009,591,0.1964107676969092,5721,2359,0.4123404999126027,1494,1156,0.7737617135207496,33.328313836475495,0.4069423675537109,65536.0,618.4573723999783,2
school5_center_radius_100e,71,0.0001935464731735,1.27163069557834,0.1723173422617958,0.6318961841332448,0.2337085845456881,746.1863636363636,1.0310797124133482,1.6682660623143115,0.3090630484124024,0.6597353856389722,0.3497338137434174,856.1614583333334,0.4544854462146759,0.1372196227312088,0.1919858838547952,0.7248298101039055,0.3261851015801354,0.4499054820415878,0.5071327686309814,0.17724609375,0.2902439024390243,4046,1536,8358,0.7536914944648743,3.645983017635532,0.0679294578706727,0.1574134552580013,0.25,2180,19,0.0087155963302752,3009,536,0.1781322698570953,5721,2332,0.4076210452718056,1494,1159,0.7757697456492637,33.24543108609054,0.4075765609741211,65536.0,618.4160859999247,0
school5_center_radius_100e,72,0.0001812880051256,1.268439990436876,0.1716982821462216,0.6315696398933213,0.2325860343002653,746.1409090909091,inf,1.66720541442434,0.3054828946478665,0.6599982582653562,0.3508621303675075,856.1614583333334,0.4565526843070984,0.1391096264123916,0.1941026875167154,0.7253166753427035,0.3369880683650435,0.4601750426597676,0.5097829103469849,0.1856689453125,0.2988489311503539,4180,1583,8224,0.7530227899551392,3.764206401045069,0.0672762900065316,0.1613324624428478,0.25,2180,23,0.0105504587155963,3009,597,0.1984047856430708,5721,2406,0.4205558468799161,1494,1154,0.7724230254350736,33.70910585988576,0.4069480895996094,65536.0,612.2386928000487,2
school5_center_radius_100e,73,0.0001693440673381,1.265493592619896,0.1702588285428363,0.6314739508288247,0.2318804068128009,746.3032467532468,1.030047145118187,1.6760898089657228,0.3095336853681753,0.6597869961212078,0.3533845610606174,856.1614583333334,0.4508823454380035,0.1315349787473678,0.1878264323851908,0.6839945280437757,0.3627861980006449,0.4741084127903914,0.5057663917541504,0.196533203125,0.3107091072291652,4500,2079,7904,0.7463765740394592,4.297191378184193,0.0587851077726975,0.1450032658393207,0.25,2180,27,0.0123853211009174,3009,681,0.226321036889332,5721,2610,0.4562139486103828,1494,1182,0.7911646586345381,33.291818815306975,0.4071683883666992,65536.0,619.5582809001207,0
school5_center_radius_100e,74,0.0001577264470356,1.2655144777390863,0.1704491794254485,0.631582693542753,0.2317413026539536,746.1168831168832,1.0376063860082008,1.6799046248197556,0.3110251626155029,0.659885307153066,0.3544970762450248,856.1614583333334,0.4620969295501709,0.1336053311824798,0.1937491743738064,0.7480022300687604,0.3244920993227991,0.452628619623278,0.5179141163825989,0.1778564453125,0.2925145348837209,4025,1356,8379,0.7509897947311401,3.5146962769431744,0.0927498367080339,0.1763553233180927,0.25,2180,21,0.0096330275229357,3009,604,0.2007311399135925,5721,2261,0.3952106275126726,1494,1139,0.7623828647925034,32.368527210152,0.4078507423400879,65536.0,635.8139688000083,0
school5_center_radius_100e,75,0.0001464466094067,1.2650152559791292,0.1704268788991423,0.6315501876078643,0.2315190951255235,746.1902597402598,inf,1.678590066730976,0.3108299124675492,0.6610246555258831,0.3533677531716724,856.1614583333334,0.4543624222278595,0.1339255273342132,0.1911068251924007,0.7178184281842819,0.3416639793614963,0.4629670089578327,0.5120298862457275,0.184326171875,0.3012082444918266,4238,1666,8166,0.7510530948638916,3.856303069888961,0.0705421293272371,0.1600261267145656,0.25,2180,23,0.0105504587155963,3009,621,0.2063808574277168,5721,2429,0.4245761230554098,1494,1165,0.7797858099062919,33.63117434680568,0.4078235626220703,65536.0,627.7389016998932,2
school5_center_radius_100e,76,0.0001355156862892,1.2637574646767085,0.1703882589694354,0.6313781682547037,0.230995518404555,746.1753246753246,1.0538060183455418,1.6787552932898204,0.3139668092286835,0.659603159253796,0.3525926608902712,856.1614583333334,0.4483353197574615,0.1328838020563125,0.1879441790049895,0.7495918367346939,0.2961141567236375,0.4245261211280628,0.504213809967041,0.171630859375,0.2694593206661286,3673,1227,8731,0.7555340528488159,3.200522534291313,0.0829523187459177,0.170476812540823,0.25,2180,16,0.0073394495412844,3009,442,0.1468926553672316,5721,2082,0.3639223911903513,1494,1133,0.7583668005354752,33.3506935484954,0.4069685935974121,65536.0,620.2942894999869,0
school5_center_radius_100e,77,0.0001249444651847,1.2607830487288438,0.1689540808560786,0.6311708551335644,0.2303290560648039,746.0642857142857,1.040572647672969,1.6858526946355898,0.3116673870633046,0.6610329470907649,0.3565761808616419,856.1614583333334,0.4506186544895172,0.1289222687482834,0.1873358220997033,0.7129939718687207,0.3432763624637214,0.4634305616020896,0.5040139555931091,0.1895751953125,0.3016007933135005,4258,1714,8146,0.7468150854110718,3.900718484650555,0.0711952971913781,0.1580666231221424,0.25,2180,30,0.0137614678899082,3009,607,0.2017281488866733,5721,2458,0.4296451669288585,1494,1163,0.7784471218206158,33.45266044641958,0.4071245193481445,65536.0,628.4102456001565,0
school5_center_radius_100e,78,0.0001147433786121,1.2609679256553774,0.1690498115519037,0.6312569611645364,0.2303305762348237,746.2064935064935,,1.6775517395387094,0.3117454984846214,0.6595447467019161,0.3531307465552042,856.1614583333334,0.4522238373756408,0.1308663934469223,0.1888785500690573,0.7203849518810149,0.3319090615930345,0.4544400905127214,0.5035327672958374,0.1875,0.2940294243679474,4117,1598,8287,0.7491136193275452,3.732854343566296,0.077726975832789,0.163291966035271,0.25,2180,29,0.0133027522935779,3009,582,0.193419740777667,5721,2347,0.4102429645166929,1494,1159,0.7757697456492637,33.433399917134295,0.4076147079467773,65536.0,625.6534231002443,1
school2_lightweight_100e,1,0.0009997532801828,2.3769741398173494,0.499333072676287,0.7923248824748126,0.5426580926234071,458.9759740259741,4.593221729529368,2.274154902125398,0.6179543011821806,0.6908968621864915,0.4826518694559733,522.859375,0.040516197681427,0.000224323652219,0.0073378706686412,0.102562744890395,0.1561593034504998,0.1238095238095238,0.1239210739731788,0.25048828125,0.065989847715736,1937,16949,10467,0.5978915691375732,12.335728282168516,0.0875244937949052,0.6041802743305029,0.25,2180,2,0.0009174311926605,3009,344,0.1143236955799268,5721,1402,0.2450620520887956,1494,189,0.1265060240963855,34.18083757533626,0.3569507598876953,1024.0,608.5094123000745,0
school2_lightweight_100e,2,0.0009990133642141,1.966936000755855,0.4024441738407333,0.6709847012510547,0.4467535627933292,459.12142857142857,1.6594893522463836,2.075755817815661,0.517065581244727,0.6703450360024968,0.4441725978006919,522.859375,0.1384791731834411,0.0014764496590942,0.0282207614353183,0.2117664169878554,0.2347629796839729,0.2226725291531255,0.2248269766569137,0.267822265625,0.125285032052661,2912,10839,9492,0.6166201829910278,8.981711299804049,0.0979751796211626,0.5127367733507512,0.25,2180,9,0.0041284403669724,3009,707,0.2349617813226985,5721,2052,0.3586785527005768,1494,144,0.0963855421686747,33.23399038566819,0.3589344024658203,1024.0,611.4243850999046,0
school2_lightweight_100e,3,0.0009977809823015,1.857195756961773,0.3695586274970661,0.6640839674256065,0.4117765820645667,459.1077922077922,1.447183609937693,1.9960114154964683,0.5108054826656977,0.6601891505221525,0.4125083885155618,522.859375,0.2457605153322219,0.0133225470781326,0.0714952237289253,0.2648594251210768,0.3394872621734924,0.2975656290852559,0.3018231093883514,0.279541015625,0.174788311472688,4211,11688,8193,0.6592615246772766,10.3847158719791,0.0960156760287393,0.3990855649902025,0.25,2180,50,0.0229357798165137,3009,1233,0.4097706879361914,5721,2605,0.4553399755287537,1494,323,0.21619812583668,36.01779925978185,0.3579573631286621,2048.0,577.4044714998454,0
school2_lightweight_100e,4,0.0009960573506572,1.7884362167352206,0.3484841784776805,0.6600822648831777,0.3899348862759478,459.0396103896104,1.36912005617247,2.0753405472884574,0.6380780537923177,0.6558935552214583,0.3906844615315397,522.859375,0.2814890146255493,0.0226131472736597,0.0879060195471538,0.2144002386367873,0.463560141889713,0.2931953190729929,0.3417618870735168,0.346435546875,0.1717802407910853,5750,21069,6654,0.6689906716346741,17.517308948399737,0.0163291966035271,0.217504898758981,0.25,2180,110,0.0504587155963302,3009,1414,0.4699235626453971,5721,3570,0.6240167802831673,1494,656,0.4390896921017403,35.483543507004114,0.3575787544250488,2048.0,568.9483753000386,0
school2_lightweight_100e,5,0.0009938441702975,1.7358591115319884,0.3327014415101571,0.6568270386813523,0.3731653165507626,459.0123376623376,1.3052229949406216,1.902158733457327,0.4896699648816138,0.6528396488477787,0.3798245602908234,522.859375,0.2885207235813141,0.025794668123126,0.0921084875666565,0.3237551940277484,0.3706062560464366,0.3456001202871857,0.3488502502441406,0.2724609375,0.2088975733890757,4597,9602,7807,0.6775817275047302,9.274330502939256,0.0476812540822991,0.3533638145003265,0.25,2180,77,0.0353211009174311,3009,1217,0.4044533067464274,5721,3012,0.5264813843733613,1494,291,0.1947791164658634,36.1158423880744,0.3589344024658203,2048.0,568.6181361000054,0
school2_lightweight_100e,6,0.0009911436253643,1.6942212854886984,0.3196787250022609,0.6544052818765888,0.3600686397451859,459.087012987013,1.2589372352346198,2.040927599494656,0.6530327949052056,0.6521556905160347,0.3678695598306755,522.859375,0.3228696584701538,0.0651125609874725,0.1211921007292403,0.2259930854441544,0.516446307642696,0.3144049079754601,0.3791581988334656,0.348388671875,0.1865245748893547,6406,21940,5998,0.6942340135574341,18.514696276943173,0.0169823644676681,0.1809274983670803,0.25,2180,117,0.0536697247706422,3009,1629,0.5413758723828515,5721,3858,0.6743576297850026,1494,802,0.536813922356091,36.38319891892663,0.3576440811157226,4096.0,565.9589448999614,0
school2_lightweight_100e,7,0.0009879583809693,1.663956220196439,0.3109079383797459,0.6525610615680744,0.3502436094953642,459.038961038961,1.218913963514489,1.881848582997918,0.5082852663472295,0.649304968615373,0.3621291768116255,522.859375,0.3802874088287353,0.0625798627734184,0.1405397693790291,0.328096900454882,0.5000806191551113,0.3962312360268284,0.4307732284069061,0.302978515625,0.2470625721910224,6203,12703,6201,0.6966707706451416,12.348791639451338,0.0228608752449379,0.1645983017635532,0.25,2180,164,0.0752293577981651,3009,1593,0.5294117647058824,5721,3574,0.6247159587484705,1494,872,0.5836680053547524,38.80208396339953,0.3577895164489746,4096.0,539.4952136001084,0
school2_lightweight_100e,8,0.0009842915805643,1.6399291903941662,0.3042374605482275,0.6509344729123178,0.3423786284377823,459.0506493506493,1.210281149830137,1.910097307836016,0.5544675448909402,0.6483127940446138,0.3536584870889783,522.859375,0.3920521438121795,0.0770426169037818,0.1501680843928625,0.3094386926041134,0.5373266688165108,0.3927172023686768,0.4520201981067657,0.31787109375,0.2443360950216291,6665,14874,5739,0.7005074620246887,14.068582625734814,0.0058785107772697,0.1214892227302416,0.25,2180,142,0.065137614678899,3009,1595,0.5300764373546029,5721,3901,0.6818737982870128,1494,1027,0.6874163319946452,38.89707276313218,0.3589344024658203,8192.0,537.6249895999208,0
school2_lightweight_100e,9,0.0009801468428384,1.6183530503279202,0.2962666558754908,0.6498768488695095,0.3361047731204466,459.0831168831169,1.1573134778381942,1.7983033160368602,0.4416477690295626,0.6483367051308354,0.354159420200934,522.859375,0.4452479183673858,0.0864010229706764,0.1689893777902398,0.3796581196581196,0.5371654305062883,0.4448821526340388,0.4936516284942627,0.3173828125,0.2860761667596926,6663,10887,5741,0.7044496536254883,11.46309601567603,0.0137165251469627,0.1273677335075114,0.25,2180,181,0.0830275229357798,3009,1639,0.544699235626454,5721,3787,0.6619472120258696,1494,1056,0.7068273092369478,38.89335813373074,0.3580765724182129,8192.0,525.2841411998961,0
school2_lightweight_100e,10,0.0009755282581475,1.599202234172202,0.2908637129157395,0.648783736956584,0.3297773919806078,458.9902597402597,1.137645110487938,1.7710716066261132,0.4330898982783158,0.6471006929253539,0.3454405115141223,522.859375,0.4404918849468231,0.08051398396492,0.1681019129175183,0.4108146521093094,0.5126572073524669,0.4561202166194455,0.4831883907318115,0.2998046875,0.2954376509942389,6359,9120,6045,0.7062423229217529,10.110385369039845,0.0424559111691704,0.170476812540823,0.25,2180,125,0.0573394495412844,3009,1571,0.5221003655699568,5721,3728,0.6516343296626463,1494,935,0.6258366800535475,38.85143478743696,0.3589344024658203,8192.0,535.7036007998977,0
school2_lightweight_100e,11,0.0009704403844771,1.580779209926531,0.2862866461857573,0.6475509862234066,0.3234707896972632,459.0694805194805,1.1163328916995556,1.7192623217900591,0.3821767592647423,0.6467612665146589,0.3451621471128116,522.859375,0.4686605930328369,0.0869350880384445,0.1778668907199971,0.4932859399684044,0.5034666236697839,0.4983242898180657,0.5149219632148743,0.277099609375,0.3318454753174982,6245,6415,6159,0.7091374397277832,8.269105160026127,0.0326583932070542,0.147615937295885,0.25,2180,130,0.0596330275229357,3009,1504,0.4998338318378199,5721,3615,0.631882538017829,1494,996,0.6666666666666666,39.88751787291388,0.3580403327941894,16384.0,515.3767981999554,0
school2_lightweight_100e,12,0.0009648882429441,1.5700545568744857,0.2827664367080509,0.646773671020161,0.320257224587651,459.0103896103896,1.1027061187214666,1.7410251628607512,0.4046232652229567,0.6468666118259231,0.3447676446909706,522.859375,0.4778840839862823,0.088278979063034,0.1822887134112534,0.4386807978408268,0.5372460496613995,0.4829860481971372,0.5194065570831299,0.3046875,0.3183794371984138,6664,8527,5740,0.708096981048584,9.922273024167213,0.0189418680600914,0.1254082299150881,0.25,2180,154,0.0706422018348623,3009,1580,0.5250913924891991,5721,3821,0.6678902289809474,1494,1109,0.7423025435073628,40.88004433495236,0.3578147888183594,16384.0,509.91404989990406,0
school2_lightweight_100e,13,0.0009588773128419,1.553965092169774,0.2787596006962386,0.6457577641134138,0.3147238619238525,459.0974025974026,1.0809354030853742,1.6796585898846388,0.3467358369380235,0.6462918044999242,0.3433154764740417,522.859375,0.4909757077693939,0.1027117073535919,0.19156518268137,0.5678177946486437,0.4944372782973234,0.5285929756517992,0.536179780960083,0.269287109375,0.3592432052483599,6133,4668,6271,0.7158962488174438,7.054866100587852,0.0555192684519921,0.1606792945787067,0.25,2180,170,0.0779816513761468,3009,1470,0.4885343968095713,5721,3518,0.6149274602342247,1494,975,0.6526104417670683,41.18479795720609,0.3589344024658203,32768.0,509.4623492001556,0
school2_lightweight_100e,14,0.000952413526233,1.5421950918513458,0.274081199771011,0.6453836354729418,0.311365126876475,459.0253246753247,1.080385066510795,1.661239185060064,0.3474987312220037,0.645543595465521,0.3340984280997266,522.859375,0.5093702077865601,0.1332642138004303,0.209772413810424,0.5830339872893064,0.5103192518542405,0.5442586303254374,0.5507821440696716,0.275390625,0.3738704152146949,6330,4527,6074,0.7253704071044922,7.091443500979752,0.0326583932070542,0.131939908556499,0.25,2180,173,0.0793577981651376,3009,1540,0.5117979395147889,5721,3519,0.6151022548505506,1494,1098,0.7349397590361446,41.52858639186293,0.3577723503112793,32768.0,509.7792801000178,0
school2_lightweight_100e,15,0.0009455032620941,1.5333188515978975,0.2714219968814354,0.644864008836932,0.3085164230268497,459.0902597402597,1.0599439121298977,1.6458974971125524,0.3327381248430659,0.6461834767833352,0.3334879479371011,522.859375,0.5099508166313171,0.118310235440731,0.2071881370571645,0.5831643002028397,0.5099161560786843,0.5440860215053763,0.5502543449401855,0.2685546875,0.3737075332348596,6325,4521,6079,0.7212931513786316,7.0842586544742,0.0372305682560418,0.1260613977792292,0.25,2180,121,0.0555045871559633,3009,1465,0.48687271518777,5721,3616,0.6320573326341549,1494,1123,0.7516733601070951,41.36788350226504,0.3589344024658203,32768.0,505.4103569998406,0
school2_lightweight_100e,16,0.0009381533400219,1.5203210469190176,0.2676798702447445,0.6439149365796671,0.3043631194957665,459.087012987013,1.043141488169695,1.657581756512324,0.3490603952668607,0.6447801829005281,0.3318705874650429,522.859375,0.5178242921829224,0.135903313755989,0.2140768713343277,0.5749091875609108,0.5231376975169301,0.5478029631505635,0.5564558506011963,0.281494140625,0.3772235786536449,6489,4798,5915,0.7266866564750671,7.372305682560418,0.0320052253429131,0.1143043762246897,0.25,2180,143,0.0655963302752293,3009,1480,0.4918577600531738,5721,3700,0.6467400804055236,1494,1166,0.7804551539491299,40.78667459156797,0.3575844764709472,65536.0,508.6670820000581,0
school2_lightweight_100e,17,0.0009303710135019,1.514925108404903,0.2661857100856769,0.6435728369982212,0.302583280254107,459.0441558441559,1.0585457643131158,1.6724222898483276,0.3619545011315495,0.645171784174939,0.3326480050260822,522.859375,0.5200856328010559,0.1333260536193847,0.2126986866031074,0.5190752327178392,0.548452112221864,0.5333594668757351,0.5607735514640808,0.30029296875,0.3636606617843588,6803,6303,5601,0.7216993570327759,8.56041802743305,0.0189418680600914,0.1143043762246897,0.25,2180,251,0.115137614678899,3009,1584,0.5264207377866401,5721,3826,0.6687642020625765,1494,1142,0.7643908969210174,41.41279017825226,0.3596968650817871,65536.0,507.4034013999626,0
school2_lightweight_100e,18,0.000922163962751,1.5035587519020228,0.2620943229064926,0.6432244642988428,0.2991199823265726,459.0785714285714,1.0135068030906962,1.6338599734008312,0.3254136439257611,0.6454780620212356,0.3314841329896201,522.859375,0.5292661190032959,0.1633566319942474,0.2278518684935989,0.6553642100759439,0.4939535633666559,0.5633245989058979,0.5640679001808167,0.2447509765625,0.3921029054140535,6127,3222,6277,0.7351117134094238,6.106466361854997,0.0489875898105813,0.1436969301110385,0.25,2180,139,0.0637614678899082,3009,1410,0.4685942173479561,5721,3481,0.6084600594301696,1494,1097,0.7342704149933066,40.918026658120674,0.3589344024658203,65536.0,502.3578248999547,0
school2_lightweight_100e,19,0.0009135402871372,1.496955199597718,0.2615354993707174,0.642607802191338,0.2964059500531716,459.1051948051948,inf,1.619946130240957,0.3084391628702481,0.6455872968460122,0.3329598368921627,522.859375,0.525621771812439,0.159867376089096,0.2258731884670851,0.7150578179989945,0.4586423734279264,0.5588408644400785,0.5629819631576538,0.2286376953125,0.3877717946970213,5689,2267,6715,0.7391290664672852,5.196603527106467,0.0613977792292619,0.1567602873938602,0.25,2180,144,0.0660550458715596,3009,1257,0.4177467597208374,5721,3220,0.5628386645691312,1494,1068,0.714859437751004,41.39459454630531,0.3571739196777344,65536.0,491.0609238999896,2
school2_lightweight_100e,20,0.0009045084971874,1.4867029483442182,0.2578805169647003,0.6419727782537411,0.2934248259992568,459.1357142857143,inf,1.6286600939929483,0.3271752406532566,0.6450834901382526,0.3282006837738057,522.859375,0.5367304682731628,0.1873686760663986,0.2404798012110404,0.6296621753563757,0.5199129313124798,0.5695487061732757,0.5752125978469849,0.263916015625,0.3981601531147743,6449,3793,5955,0.7401184439659119,6.689745264532985,0.0385369039843239,0.131939908556499,0.25,2180,148,0.0678899082568807,3009,1491,0.4955134596211366,5721,3687,0.6444677503932879,1494,1123,0.7516733601070951,41.36759079698243,0.3573760986328125,32768.0,506.9233314001467,2
school2_lightweight_100e,21,0.0008950775061878,1.4785329694097693,0.2562663611943845,0.6413726217173911,0.2904469933118913,459.0694805194805,1.007487229751302,1.606625911469261,0.3098538109722237,0.6443920088931918,0.3261900437064469,522.859375,0.539639949798584,0.1745640933513641,0.2372808923071716,0.6763031099430574,0.4979039019671074,0.5735512630014858,0.5747942924499512,0.251953125,0.4020833333333333,6176,2956,6228,0.7401276230812073,5.964728935336382,0.039190071848465,0.1358589157413455,0.25,2180,146,0.0669724770642201,3009,1385,0.4602858092389498,5721,3509,0.6133543086872925,1494,1136,0.7603748326639893,41.41468428799775,0.3569316864013672,32768.0,504.0970350999851,0
school2_lightweight_100e,22,0.0008852566213878,1.4726530866189436,0.2531612065608625,0.6413336280878488,0.2890791262899126,459.0103896103896,0.9971912298883712,1.603257176776727,0.3124477529587845,0.644366609553496,0.323221407054613,522.859375,0.5453488826751709,0.1884310096502304,0.2448539619799703,0.6653225806451613,0.5187842631409223,0.5829860481971372,0.5852243304252625,0.258544921875,0.4114187072437824,6435,3237,5969,0.7419725060462952,6.317439581972567,0.047028086218158,0.1338994121489223,0.25,2180,196,0.0899082568807339,3009,1499,0.4981721502160186,5721,3594,0.6282118510749869,1494,1146,0.7670682730923695,41.10765163149581,0.3569369316101074,32768.0,509.58694919990376,0
school2_lightweight_100e,23,0.0008750555348152,1.4681442463552796,0.2525185033098444,0.6409701662017153,0.2873277890895094,459.0694805194805,0.983870281762891,1.609126474087437,0.3095573061145842,0.6449795399482051,0.3272948107526948,522.859375,0.5352283120155334,0.1783395260572433,0.236535211980663,0.6885984677782785,0.4927442760399871,0.574436090225564,0.5751922130584717,0.249267578125,0.4029535864978903,6112,2764,6292,0.7419226765632629,5.797517962116264,0.0450685826257348,0.1345525800130633,0.25,2180,130,0.0596330275229357,3009,1399,0.4649385177799933,5721,3445,0.6021674532424401,1494,1138,0.7617135207496654,41.71006716447111,0.3569507598876953,65536.0,501.3693019000348,0
school2_lightweight_100e,24,0.0008644843137107,1.4568234945272471,0.2487438762100873,0.6402724673221638,0.2839035767239409,459.0642857142857,0.9758233581464012,1.610192410647869,0.3090506352794667,0.6441328845297297,0.3285044474372019,522.859375,0.540804922580719,0.1650846749544143,0.2355134124751202,0.696763202725724,0.4945985166075459,0.5785279834032722,0.5789572596549988,0.2491455078125,0.4069921719517049,6135,2670,6269,0.7377615571022034,5.751143043762247,0.0568256041802743,0.1338994121489223,0.25,2180,107,0.0490825688073394,3009,1328,0.4413426387504154,5721,3549,0.6203460933403251,1494,1151,0.7704149933065596,41.45709905990047,0.3575940132141113,65536.0,505.8799201000948,0
school2_lightweight_100e,25,0.0008535533905932,1.4529702362302062,0.2480354738216121,0.6400445503847939,0.282445105890949,459.0551948051948,inf,1.605514087403814,0.3164768567464004,0.6443776590749621,0.3223297845106572,522.859375,0.5449243783950806,0.1916460543870926,0.2478314217121806,0.6569230769230769,0.5163656884875847,0.5782251512142277,0.5822198987007141,0.2626953125,0.4066924884119626,6405,3345,5999,0.7452675104141235,6.368386675375572,0.0326583932070542,0.1201828870019595,0.25,2180,132,0.0605504587155963,3009,1500,0.4985044865403789,5721,3610,0.6310085649362,1494,1163,0.7784471218206158,41.00317961289922,0.3580217361450195,32768.0,513.3598526001442,2
school2_lightweight_100e,26,0.0008422735529643,1.4478650800593489,0.2469363078620139,0.6396188916324022,0.2806549401445822,458.9538961038961,0.9765688420309648,1.6093963216990232,0.3174405683918546,0.6440880217899879,0.3239338646332423,522.859375,0.5359129309654236,0.1881465166807174,0.2410757891309913,0.649706457925636,0.508545630441793,0.5705241260796817,0.572688102722168,0.25732421875,0.399114204365707,6308,3401,6096,0.7426978349685669,6.341606792945787,0.0300457217504898,0.1182233834095362,0.25,2180,152,0.0697247706422018,3009,1434,0.4765702891326022,5721,3531,0.6171997902464604,1494,1191,0.7971887550200804,40.64380045110402,0.3579640388488769,32768.0,506.7218798000831,0
school2_lightweight_100e,27,0.0008306559326618,1.4415667451821363,0.2448210961632914,0.6392812408797153,0.2787322039147476,458.9759740259741,0.9664173281618528,1.611295996233821,0.3196162245391558,0.6443548084547123,0.3236624793304751,522.859375,0.540001630783081,0.1787516772747039,0.2396211991668679,0.6411302357974331,0.5195098355369235,0.5739478957915832,0.5755918025970459,0.26708984375,0.4024732996065205,6444,3607,5960,0.7389521598815918,6.564990202482038,0.031352057478772,0.1136512083605486,0.25,2180,107,0.0490825688073394,3009,1414,0.4699235626453971,5721,3743,0.6542562489075336,1494,1180,0.7898259705488622,40.75320521025925,0.3567337989807129,65536.0,506.0303384000436,0
school2_lightweight_100e,28,0.0008187119948743,1.436515859659616,0.2435144665711499,0.6389831058777772,0.2770091436319537,459.0402597402597,0.972443850454572,1.6193861017624538,0.3285025652342786,0.6446531917899847,0.3231151714765777,522.859375,0.5411688685417175,0.1871843487024307,0.2441084671765566,0.6101788677853587,0.5335375685262819,0.5692903225806453,0.5756673216819763,0.273681640625,0.3979076479076479,6618,4228,5786,0.7396685481071472,7.0842586544742,0.0306988896146309,0.1058131939908556,0.25,2180,136,0.0623853211009174,3009,1452,0.4825523429710867,5721,3829,0.6692885859115539,1494,1201,0.8038821954484605,41.12066738838162,0.3589344024658203,65536.0,504.3273038000334,0
