frame,label,model,input_w,input_h,detections,max_score,pre_ms,infer_ms,post_ms,total_ms,fps_equiv
49,,results20_int8_percentile_320,320,240,2,0.4732670187950134,0.7697000401094556,9.51309991069138,0.2031000331044197,10.485899983905256,95.36615851141951
49,,results27_fp32_640,640,480,2,0.239479199051857,4.747300059534609,22.91429997421801,0.26320002507418394,27.924800058826804,35.81046230925145
49,,results27_mixed_q3q4_640,640,480,2,0.2395249605178833,4.487000056542456,20.957999979145825,0.2946999156847596,25.73969995137304,38.85049172636749
50,,results20_fp32_320,320,240,1,0.45581507682800293,0.7376000285148621,5.46999997459352,0.20729994866997004,6.414899951778352,155.88707657440204
50,,results20_int8_percentile_320,320,240,3,0.378109335899353,0.6254001054912806,9.718299959786236,0.20290003158152103,10.546600096859038,94.81728621698831
50,,results27_fp32_640,640,480,1,0.3460298180580139,5.1960001001134515,21.003599977120757,0.3010999644175172,26.500700041651726,37.73485222761204
50,,results27_mixed_q3q4_640,640,480,1,0.34078121185302734,4.622599924914539,23.3830000506714,0.2543999580666423,28.25999993365258,35.38570425858989
51,,results20_fp32_320,320,240,1,0.41202878952026367,0.6850999779999256,6.37379998806864,0.1868000254034996,7.2456999914720654,138.01289056640005
51,,results20_int8_percentile_320,320,240,4,0.41485708951950073,0.6178000476211309,9.281300008296967,0.1935999607667327,10.09270001668483,99.08151419806809
51,,results27_fp32_640,640,480,1,0.3513481914997101,4.0435000555589795,20.347499987110496,0.25159993674606085,24.642599979415536,40.580133623697186
51,,results27_mixed_q3q4_640,640,480,1,0.3422822058200836,4.659299971535802,21.60630002617836,0.22990000434219837,26.49550000205636,37.74225811637404
52,,results20_fp32_320,320,240,1,0.5328830480575562,0.7187000010162592,4.810000071302056,0.1911999424919486,5.719900014810264,174.82823081010991
52,,results20_int8_percentile_320,320,240,2,0.4914746582508087,0.6218999624252319,12.020700029097497,0.23580004926770926,12.878400040790439,77.64939719473281
52,,results27_fp32_640,640,480,1,0.39000967144966125,4.5674999710172415,18.9144000178203,0.23829995188862085,23.72019994072616,42.15816066048667
52,,results27_mixed_q3q4_640,640,480,1,0.3863367438316345,4.578700056299567,20.157799939624965,0.2547000767663121,24.991200072690845,40.01408484151791
53,,results20_fp32_320,320,240,2,0.532710075378418,0.6382999708876014,5.103800096549094,0.20569993648678064,5.947800003923476,168.12939226946912
53,,results20_int8_percentile_320,320,240,6,0.4402347207069397,0.7971000159159303,9.797499980777502,0.22050004918128252,10.815100045874715,92.4633147874982
53,,results27_fp32_640,640,480,1,0.32603737711906433,4.455100046470761,19.798199995420873,0.2541000721976161,24.50740011408925,40.804001866566914
53,,results27_mixed_q3q4_640,640,480,1,0.3187752068042755,5.142300040461123,22.45799999218434,0.32400002237409353,27.924300055019557,35.81110352022034
54,,results20_fp32_320,320,240,2,0.5145891308784485,0.6126000080257654,5.318599985912442,0.20759995095431805,6.138799944892526,162.8982877723518
54,,results20_int8_percentile_320,320,240,3,0.4755844175815582,0.6057999562472105,9.929199935868382,0.22990000434219837,10.764899896457791,92.89450061017769
54,,results27_fp32_640,640,480,2,0.34592336416244507,5.560000077821314,28.820800012908876,0.38869993295520544,34.769500023685396,28.760839221696838
54,,results27_mixed_q3q4_640,640,480,2,0.3452129662036896,6.249900092370808,21.959399920888245,0.26050000451505184,28.469800017774105,35.12493938755051
55,,results20_fp32_320,320,240,2,0.46082165837287903,0.6967000663280487,5.3931999718770385,0.20849995780736208,6.298399996012449,158.77048149261802
55,,results20_int8_percentile_320,320,240,2,0.47396618127822876,0.8290999103337526,9.176000021398067,0.2071000635623932,10.212199995294213,97.92209322778642
55,,results27_fp32_640,640,480,1,0.390180766582489,4.387799999676645,26.51210001204163,0.22990000434219837,31.12980001606047,32.123560044847075
55,,results27_mixed_q3q4_640,640,480,1,0.38879939913749695,4.159500007517636,21.719799959100783,0.2738999901339412,26.15319995675236,38.2362388408924
56,,results20_fp32_320,320,240,1,0.48932620882987976,0.5970000056549907,4.783899988979101,0.18780003301799297,5.568700027652085,179.57512436194685
56,,results20_int8_percentile_320,320,240,1,0.4068562388420105,0.6778000388294458,9.720399975776672,0.17550005577504635,10.573700070381165,94.57427327650231
56,,results27_fp32_640,640,480,1,0.348882257938385,4.232199979014695,20.250999950803816,0.23840006906539202,24.721599998883903,40.45045628297305
56,,results27_mixed_q3q4_640,640,480,1,0.3534907400608063,4.278100095689297,20.396700012497604,0.22289995104074478,24.897700059227645,40.164352435010464
57,,results20_fp32_320,320,240,2,0.5288306474685669,1.0234999936074018,4.634000011719763,0.17060001846402884,5.828100023791194,171.58250474731858
57,,results20_int8_percentile_320,320,240,3,0.44663161039352417,0.6932999240234494,12.201600009575486,0.21890003699809313,13.113799970597029,76.25554776206285
57,,results27_fp32_640,640,480,1,0.33146411180496216,4.524999996647239,18.03089992608875,0.2512000501155853,22.807099972851574,43.84599537820897
57,,results27_mixed_q3q4_640,640,480,1,0.3357599079608917,4.8720999620854855,19.968200009316206,0.25320006534457207,25.093500036746264,39.8509573608953
58,,results20_fp32_320,320,240,2,0.48038342595100403,1.0578000219538808,4.94689994957298,0.20680006127804518,6.211500032804906,160.99170807674187
58,,results20_int8_percentile_320,320,240,3,0.4462156593799591,0.7172999903559685,9.61249996908009,0.2549999626353383,10.584799922071397,94.47509706015346
58,,results27_fp32_640,640,480,1,0.4216711223125458,4.359100013971329,20.159599953331053,0.26650005020201206,24.785200017504394,40.346658461249305
58,,results27_mixed_q3q4_640,640,480,1,0.4193912148475647,4.372499999590218,21.172899985685945,0.24800002574920654,25.79340001102537,38.76960771253696
59,,results20_fp32_320,320,240,2,0.4572705030441284,0.6957999430596828,4.7802000772207975,0.19990000873804092,5.675900029018521,176.18351184612396
59,,results20_int8_percentile_320,320,240,3,0.46706289052963257,0.7856000447645783,9.07909998204559,0.18810003530234098,10.05280006211251,99.4747725828995
59,,results27_fp32_640,640,480,1,0.41824084520339966,4.100800026208162,17.6412999862805,0.2437999937683344,21.985900006256998,45.48369635609225
59,,results27_mixed_q3q4_640,640,480,1,0.4170476794242859,4.960799938999116,25.82159999292344,0.22819999139755964,31.010599923320115,32.24703818928686
60,,results20_fp32_320,320,240,3,0.39770960807800293,1.0920000495389104,6.923399982042611,0.22149994038045406,8.236899971961975,121.40489788682072
60,,results20_int8_percentile_320,320,240,3,0.4531846046447754,0.5908999592065811,9.304200066253543,0.22249994799494743,10.117599973455071,98.83766927172836
60,,results27_fp32_640,640,480,1,0.27645280957221985,5.028099985793233,18.486500019207597,0.22980000358074903,23.74440000858158,42.115193461977775
60,,results27_mixed_q3q4_640,640,480,1,0.2705540955066681,4.13070002105087,25.60779999475926,0.2142000012099743,29.952700017020106,33.38597186336348
61,,results20_fp32_320,320,240,3,0.3825910687446594,0.6536999717354774,5.851300084032118,0.2668999368324876,6.771899992600083,147.66904429964097
61,,results20_int8_percentile_320,320,240,3,0.3843347430229187,0.6710999878123403,9.752999991178513,0.2297000028192997,10.653799981810153,93.86322267241339
61,,results27_fp32_640,640,480,1,0.31608933210372925,4.625999950803816,20.017700036987662,0.23719994351267815,24.880899931304157,40.19147228440237
61,,results27_mixed_q3q4_640,640,480,1,0.3079836964607239,4.573400015942752,23.692200076766312,0.23609993513673544,28.5017000278458,35.08562643712525
62,,results20_fp32_320,320,240,3,0.4701205790042877,0.6324999267235398,6.339500076137483,0.19809999503195286,7.170099997892976,139.46806882663597
62,,results20_int8_percentile_320,320,240,3,0.538823664188385,0.716900103725493,10.770899942144752,0.2394999610260129,11.727300006896257,85.27111947438442
62,,results27_fp32_640,640,480,1,0.2893933355808258,4.920099978335202,18.813000060617924,0.2753000007942319,24.008400039747357,41.652088366756615
62,,results27_mixed_q3q4_640,640,480,1,0.2941224277019501,4.977899952791631,25.106400018557906,0.29930006712675095,30.38360003847629,32.912492223885565
63,,results20_fp32_320,320,240,3,0.458844929933548,0.8457999210804701,4.423900041729212,0.17769995611160994,5.447399918921292,183.57381776332343
63,,results20_int8_percentile_320,320,240,6,0.43080583214759827,0.5450999597087502,8.803700096905231,0.19779999274760485,9.546600049361587,104.74933430010755
63,,results27_fp32_640,640,480,1,0.2893764078617096,3.7520999321714044,22.68070005811751,0.22199994418770075,26.654799934476614,37.51669502146784
63,,results27_mixed_q3q4_640,640,480,1,0.28248751163482666,4.163299920037389,20.703200018033385,0.2294000005349517,25.095899938605726,39.84714644409591
64,,results20_fp32_320,320,240,2,0.5480161905288696,1.0724999010562897,7.188700023107231,0.3011999651789665,8.562399889342487,116.78968664435862
64,,results20_int8_percentile_320,320,240,3,0.4047286808490753,0.915899989195168,15.340199926868081,0.3955999854952097,16.65169990155846,60.053928782754994
64,,results27_fp32_640,640,480,2,0.24531236290931702,6.754099973477423,26.780900079756975,0.38300000596791506,33.91800005920231,29.482870400806235
64,,results27_mixed_q3q4_640,640,480,2,0.24585013091564178,6.160799995996058,29.02449993416667,0.25830010417848825,35.443600034341216,28.213838296084553
65,,results20_fp32_320,320,240,2,0.39142078161239624,0.8966000750660896,5.463299923576415,0.17220003064721823,6.532100029289722,153.0901234696396
65,,results20_int8_percentile_320,320,240,4,0.46113505959510803,0.5883999401703477,9.602100006304681,0.2351000439375639,10.425599990412593,95.91774103357145
65,,results27_fp32_640,640,480,1,0.2740606963634491,4.684300045482814,17.82239996828139,0.2685000654309988,22.7752000791952,43.90740790521023
65,,results27_mixed_q3q4_640,640,480,1,0.27541497349739075,5.655899993143976,23.68930005468428,0.23889995645731688,29.584100004285574,33.801940902550335
66,,results20_fp32_320,320,240,2,0.4562996029853821,0.8674999698996544,4.732200060971081,0.19679998513311148,5.796500016003847,172.51789825568014
66,,results20_int8_percentile_320,320,240,3,0.5495957136154175,0.596800004132092,11.64420007262379,0.2012000186368823,12.442200095392764,80.37163784002246
66,,results27_fp32_640,640,480,1,0.38639652729034424,4.138899967074394,17.24590000230819,0.24540000595152378,21.630199975334108,46.23165764257127
66,,results27_mixed_q3q4_640,640,480,1,0.3861221969127655,4.705399973317981,21.335600060410798,0.2234999556094408,26.26449998933822,38.07420664417517
67,,results20_fp32_320,320,240,3,0.4111940562725067,0.739599927328527,4.819100024178624,0.2106999745592475,5.769399926066399,173.32825125919192
67,,results20_int8_percentile_320,320,240,2,0.4660473167896271,0.752299907617271,8.795100031420588,0.16850000247359276,9.715899941511452,102.92407353100377
67,,results27_fp32_640,640,480,1,0.3226070702075958,3.7574999732896686,18.430199939757586,0.23770006373524666,22.4253999767825,44.5922927143026
67,,results27_mixed_q3q4_640,640,480,1,0.31601330637931824,4.474599962122738,22.02590007800609,0.23339991457760334,26.73389995470643,37.405690965187915
68,,results20_fp32_320,320,240,2,0.4410993456840515,0.7281999569386244,4.483900032937527,0.17260003369301558,5.384700023569167,185.71136657992793
68,,results20_int8_percentile_320,320,240,2,0.5001389980316162,0.5634999834001064,9.380899951793253,0.19120005890727043,10.13559999410063,98.6621414205419
68,,results27_fp32_640,640,480,1,0.3123623728752136,4.436400020495057,28.50020001642406,0.25269994512200356,33.18929998204112,30.130192578364248
68,,results27_mixed_q3q4_640,640,480,1,0.2942248284816742,4.385099979117513,23.169800057075918,0.25200005620718,27.80690009240061,35.96229700819084
69,,results20_fp32_320,320,240,2,0.43460309505462646,0.8984999731183052,4.891299991868436,0.18890004139393568,5.978700006380677,167.2604410545378
69,,results20_int8_percentile_320,320,240,3,0.44206270575523376,0.7354000117629766,9.252000018022954,0.2028999151661992,10.19029994495213,98.1325383356709
69,,results27_fp32_640,640,480,1,0.4076964259147644,4.30999998934567,18.16129998769611,0.22709998302161694,22.698399960063398,44.05596878015392
69,,results27_mixed_q3q4_640,640,480,1,0.4132183790206909,4.391800030134618,23.605399997904897,0.2680999459698796,28.265299974009395,35.37906906770929
70,,results20_fp32_320,320,240,2,0.5240938663482666,0.5746999522671103,4.454600042663515,0.18919992726296186,5.218499922193587,191.62594901019983
70,,results20_int8_percentile_320,320,240,2,0.5798712372779846,0.58230001013726,9.930000058375299,0.2185999182984233,10.730899986810982,93.18882863777215
70,,results27_fp32_640,640,480,1,0.3830372095108032,4.857499967329204,26.271299924701452,0.28280005790293217,31.41159994993359,31.835372970300234
70,,results27_mixed_q3q4_640,640,480,1,0.37729310989379883,4.546700045466423,28.528900002129376,0.27520000003278255,33.35080004762858,29.98428819014509
71,,results20_fp32_320,320,240,2,0.4640985429286957,0.7677999092265964,6.332000019028783,0.24319998919963837,7.342999917455018,136.18412246238813
71,,results20_int8_percentile_320,320,240,3,0.5348745584487915,0.9861000580713153,10.910999961197376,0.2722999779507518,12.169399997219443,82.17331998524887
71,,results27_fp32_640,640,480,1,0.34344053268432617,4.33499994687736,19.086500047706068,0.24259998463094234,23.66409997921437,42.25810408502167
71,,results27_mixed_q3q4_640,640,480,1,0.34085899591445923,4.5550999930128455,23.137900047004223,0.25539996568113565,27.948400005698204,35.78022354754179
72,,results20_fp32_320,320,240,2,0.519003689289093,0.978900003246963,6.355299963615835,0.20020001102238894,7.534399977885187,132.72457036196369
72,,results20_int8_percentile_320,320,240,2,0.5453659296035767,0.5681999027729034,8.515399997122586,0.1802000915631652,9.263799991458654,107.9470628599509
72,,results27_fp32_640,640,480,1,0.5094563364982605,4.134800052270293,17.476500011980534,0.25159993674606085,21.862900000996888,45.739586237617274
72,,results27_mixed_q3q4_640,640,480,1,0.5009913444519043,4.294399986974895,20.77950001694262,0.25509996339678764,25.328999967314303,39.48043749419423
73,,results20_fp32_320,320,240,2,0.5435401201248169,0.6664999527856708,4.72630001604557,0.17880008090287447,5.571600049734116,179.48165537253905
73,,results20_int8_percentile_320,320,240,4,0.5556846857070923,0.5819000070914626,9.085000026971102,0.2120999852195382,9.879000019282103,101.22482012837055
73,,results27_fp32_640,640,480,1,0.45384761691093445,4.7697999980300665,21.856300067156553,0.2490000333636999,26.87510009855032,37.20916373643354
73,,results27_mixed_q3q4_640,640,480,1,0.46128883957862854,4.6042000176385045,21.978000062517822,0.2538999542593956,26.836100034415722,37.26323864934021
74,,results20_fp32_320,320,240,3,0.32506680488586426,1.0237999958917499,4.696900025010109,0.1799999736249447,5.9006999945268035,169.47141880243876
74,,results20_int8_percentile_320,320,240,3,0.3195197582244873,0.6183000514283776,10.789799969643354,0.2449000021442771,11.65300002321601,85.81481146552154
74,,results27_fp32_640,640,480,2,0.38143154978752136,4.613999975845218,23.503900039941072,0.2636999124661088,28.3815999282524,35.23409541843877
74,,results27_mixed_q3q4_640,640,480,2,0.3832102119922638,4.780399962328374,21.943100029602647,0.48649997916072607,27.209999971091747,36.75119445286339
75,,results20_fp32_320,320,240,3,0.32776322960853577,0.6058999570086598,5.135499988682568,0.24620001204311848,5.987599957734346,167.0118256160839
75,,results20_int8_percentile_320,320,240,2,0.340988427400589,0.5886999424546957,10.609099990688264,0.18470000941306353,11.382499942556024,87.85416253430199
75,,results27_fp32_640,640,480,1,0.3768619894981384,4.32050006929785,19.268399919383228,0.2501000417396426,23.83900003042072,41.948068237925646
75,,results27_mixed_q3q4_640,640,480,1,0.3744005858898163,4.669900052249432,22.685799980536103,0.2722999779507518,27.628000010736287,36.19516431198054
76,,results20_fp32_320,320,240,2,0.5672740936279297,0.950500019825995,7.098100031726062,0.3483999753370881,8.397000026889145,119.09015086313774
76,,results20_int8_percentile_320,320,240,4,0.5256089568138123,0.9082000469788909,14.579499955289066,0.19569997675716877,15.683399979025126,63.761684413927675
76,,results27_fp32_640,640,480,1,0.41886523365974426,4.131899913772941,22.384800016880035,0.19839999731630087,26.715099927969277,37.43201420530917
76,,results27_mixed_q3q4_640,640,480,1,0.419077605009079,3.7289001047611237,23.00309995189309,0.21379999816417694,26.945800054818392,37.11153493181146
77,,results20_fp32_320,320,240,2,0.44901368021965027,0.8828999707475305,4.577800049446523,0.16499997582286596,5.62569999601692,177.75565719964007
77,,results20_int8_percentile_320,320,240,5,0.48515498638153076,0.5567999323830009,8.83780000731349,0.1925000688061118,9.587100008502603,104.30682887558496
77,,results27_fp32_640,640,480,1,0.3446717858314514,3.922399948351085,18.058700021356344,0.19559997599571943,22.17669994570315,45.09237183387852
77,,results27_mixed_q3q4_640,640,480,1,0.34616151452064514,4.096299991942942,22.75320002809167,0.23689994122833014,27.08639996126294,36.918896620818174
78,,results20_fp32_320,320,240,2,0.373416543006897,0.7894999580457807,5.268000066280365,0.22309995256364346,6.280599976889789,159.22045723014017
78,,results20_int8_percentile_320,320,240,3,0.43461936712265015,0.4173999186605215,9.75339999422431,0.22090005222707987,10.391699965111911,96.23064593447687
78,,results27_fp32_640,640,480,1,0.3410454988479614,4.538399982266128,26.447299984283745,0.24640001356601715,31.23209998011589,32.01834012559694
78,,results27_mixed_q3q4_640,640,480,1,0.34519946575164795,4.558300017379224,23.31129997037351,0.2623000182211399,28.131900005973876,35.546834724552824
79,,results20_fp32_320,320,240,3,0.4870806336402893,0.825099996291101,4.540699999779463,0.20379992201924324,5.569599918089807,179.54611008091362
79,,results20_int8_percentile_320,320,240,4,0.5229311585426331,0.6118000019341707,12.283399933949113,0.2397999633103609,13.134999899193645,76.13247108295676
79,,results27_fp32_640,640,480,1,0.3274742066860199,4.942099913023412,19.887300091795623,0.2581999870017171,25.087599991820753,39.86032941875777
79,,results27_mixed_q3q4_640,640,480,1,0.33667099475860596,5.118499975651503,23.750699940137565,0.2598999999463558,29.129099915735424,34.32993133645726
80,,results20_fp32_320,320,240,2,0.49517151713371277,0.9209000272676349,5.669699981808662,0.26490003801882267,6.85550004709512,145.8682799402401
80,,results20_int8_percentile_320,320,240,3,0.5703698992729187,0.6222999654710293,10.690800030715764,0.2272999845445156,11.540399980731308,86.65210925701646
80,,results27_fp32_640,640,480,2,0.2936108708381653,4.512499901466072,17.926800064742565,0.265000038780272,22.70430000498891,44.04452019134111
80,,results27_mixed_q3q4_640,640,480,2,0.2926520109176636,4.55289997626096,23.080200073309243,0.2516999375075102,27.884799987077713,35.86183155207916
81,,results20_fp32_320,320,240,2,0.5125457048416138,0.645600026473403,6.789300008676946,0.21590001415461302,7.650800049304962,130.70528487943494
81,,results20_int8_percentile_320,320,240,3,0.4613831043243408,0.4414999857544899,10.20530005916953,0.22299995180219412,10.869799996726215,91.99801287063072
81,,results27_fp32_640,640,480,1,0.3851360082626343,5.0697000697255135,18.1866999482736,0.26030000299215317,23.516700020991266,42.52297299822632
81,,results27_mixed_q3q4_640,640,480,1,0.38257816433906555,4.493399988859892,23.427500040270388,0.19529997371137142,28.11620000284165,35.56668397219154
82,,results20_fp32_320,320,240,2,0.45893293619155884,0.6864999886602163,5.091700004413724,0.1876000314950943,5.965800024569035,167.6221120187882
82,,results20_int8_percentile_320,320,240,2,0.4866977632045746,0.9201000211760402,10.572099941782653,0.26560004334896803,11.757800006307662,85.04992425994097
82,,results27_fp32_640,640,480,1,0.35765236616134644,5.782699910923839,21.61410008557141,0.2598999999463558,27.656699996441603,36.15760376793555
82,,results27_mixed_q3q4_640,640,480,1,0.3613775968551636,4.8970000352710485,21.591000026091933,0.21039997227489948,26.69840003363788,37.45542799344076
83,,results20_fp32_320,320,240,2,0.49634841084480286,0.5602999590337276,5.376499961130321,0.19440008327364922,6.131200003437698,163.10020867681868
83,,results20_int8_percentile_320,320,240,2,0.5204784870147705,0.9947000071406364,9.178500040434301,0.19040005281567574,10.363600100390613,96.49156570237683
83,,results27_fp32_640,640,480,1,0.3360787630081177,4.506300087086856,28.158199973404408,0.25239994283765554,32.91690000332892,30.379531483793098
83,,results27_mixed_q3q4_640,640,480,1,0.32813578844070435,3.8450000574812293,19.910300034098327,0.24459999985992908,23.999900091439486,41.66684011975073
84,,results20_fp32_320,320,240,2,0.5163701176643372,1.1403999524191022,7.106799981556833,0.30559999868273735,8.552799932658672,116.92077540379762
84,,results20_int8_percentile_320,320,240,2,0.5017479062080383,0.9206999093294144,11.789800017140806,0.23720005992799997,12.94769998639822,77.23379450022144
84,,results27_fp32_640,640,480,1,0.3453776240348816,4.534700070507824,20.861699944362044,0.27279998175799847,25.669199996627867,38.95719384053141
84,,results27_mixed_q3q4_640,640,480,1,0.3466480076313019,4.804500029422343,21.003799978643656,0.255499966442585,26.063799974508584,38.367390824746934
85,,results20_fp32_320,320,240,3,0.5301936268806458,0.8834999753162265,5.46130002476275,0.20459992811083794,6.549399928189814,152.68574387949914
85,,results20_int8_percentile_320,320,240,2,0.5495957136154175,0.4130000015720725,10.164099978283048,0.22280006669461727,10.799900046549737,92.59344954025494
85,,results27_fp32_640,640,480,1,0.40260055661201477,5.600100033916533,23.525799973867834,0.24189997930079699,29.367799987085164,34.05089929922438
85,,results27_mixed_q3q4_640,640,480,1,0.406865656375885,4.739299998618662,21.317000035196543,0.24580000899732113,26.302100042812526,38.01977782657192
86,,results20_fp32_320,320,240,2,0.5080012679100037,0.925700063817203,7.811999996192753,0.18939992878586054,8.927099988795817,112.01846078290546
86,,results20_int8_percentile_320,320,240,3,0.5604010224342346,0.7439999608322978,9.776700055226684,0.2047999296337366,10.725499945692718,93.2357470573288
86,,results27_fp32_640,640,480,2,0.4073837995529175,4.557300009764731,19.456799956969917,0.2747999969869852,24.288899963721633,41.17106997408772
86,,results27_mixed_q3q4_640,640,480,2,0.413492351770401,4.242400056682527,22.655499982647598,0.32320001628249884,27.221100055612624,36.736208233943636
87,,results20_fp32_320,320,240,2,0.519749641418457,0.7102999370545149,5.860100034624338,0.1852000132203102,6.755599984899163,148.02534226942188
87,,results20_int8_percentile_320,320,240,2,0.5723105669021606,0.6682999664917588,10.68690000101924,0.21900003775954247,11.57420000527054,86.39905993888392
87,,results27_fp32_640,640,480,2,0.41316860914230347,4.802600014954805,21.297300001606345,0.2856999635696411,26.38559998013079,37.89946034022468
87,,results27_mixed_q3q4_640,640,480,2,0.4169611632823944,5.24490000680089,19.900399958714843,0.256399973295629,25.401699938811362,39.367444006064176
88,,results20_fp32_320,320,240,2,0.5332622528076172,0.6074999691918492,5.986100062727928,0.38590002804994583,6.979500059969723,143.27673779034797
88,,results20_int8_percentile_320,320,240,5,0.5309706926345825,0.4648000467568636,10.653399978764355,0.23699994198977947,11.355199967510998,88.06537998988624
88,,results27_fp32_640,640,480,2,0.4672067165374756,5.120400106534362,22.037599934265018,0.2242999617010355,27.382300002500415,36.519941710838204
88,,results27_mixed_q3q4_640,640,480,2,0.46388301253318787,4.168099956586957,21.44490007776767,0.25219994131475687,25.865199975669384,38.66198602526445
89,,results20_fp32_320,320,240,2,0.5263221263885498,0.7303999736905098,6.060500047169626,0.28060004115104675,7.071500062011182,141.41271176282692
89,,results20_int8_percentile_320,320,240,3,0.56547611951828,0.6711999885737896,15.400700038298965,0.3349999897181988,16.406900016590953,60.94996611113507
89,,results27_fp32_640,640,480,2,0.4216005206108093,5.015000002458692,17.978199990466237,0.2636000281199813,23.25680002104491,42.998176838391664
89,,results27_mixed_q3q4_640,640,480,2,0.42382553219795227,5.100499955005944,24.758500047028065,0.25889999233186245,30.11789999436587,33.20284615418303
90,,results20_fp32_320,320,240,2,0.5184183120727539,0.7100999355316162,4.865100025199354,0.20110001787543297,5.776299978606403,173.1212027948142
90,,results20_int8_percentile_320,320,240,3,0.49997490644454956,0.598000013269484,10.87769994046539,0.2457000082358718,11.721399961970747,85.31404126166066
90,,results27_fp32_640,640,480,2,0.278843492269516,5.282399943098426,28.123200056143105,0.255499966442585,33.661099965684116,29.707882422720953
90,,results27_mixed_q3q4_640,640,480,2,0.29919540882110596,4.790099919773638,28.30340003129095,0.23060000967234373,33.32409996073693,30.00831233786414
91,,results20_fp32_320,320,240,2,0.46884018182754517,0.8131000213325024,4.827699973247945,0.19940000493079424,5.840199999511242,171.2270127878649
91,,results20_int8_percentile_320,320,240,4,0.471694678068161,0.673700007610023,9.631699998863041,0.2161000156775117,10.521500022150576,95.04348219310289
91,,results27_fp32_640,640,480,3,0.19771747291088104,4.661799990572035,19.427900086157024,0.26519992388784885,24.354900000616908,41.05949931942525
91,,results27_mixed_q3q4_640,640,480,3,0.20904265344142914,4.95750003028661,27.09860005415976,0.305800000205636,32.36190008465201,30.900534189408155
92,,results20_fp32_320,320,240,2,0.49557027220726013,0.6745000137016177,6.825899938121438,0.20140002015978098,7.701799971982837,129.8397781866242
92,,results20_int8_percentile_320,320,240,2,0.4851866066455841,0.8063999703153968,10.357600054703653,0.26080000679939985,11.42480003181845,87.52888428812466
92,,results27_fp32_640,640,480,2,0.21572893857955933,5.346499965526164,20.385000039823353,0.3097999142482877,26.041299919597805,38.40054079817397
92,,results27_mixed_q3q4_640,640,480,2,0.21816235780715942,5.371799925342202,21.925300010479987,0.28010003734380007,27.57719997316599,36.26183952587829
93,,results20_fp32_320,320,240,3,0.36086660623550415,1.1320000048726797,4.91310004144907,0.19940000493079424,6.244500051252544,160.14092269875417
93,,results20_int8_percentile_320,320,240,6,0.3681580722332001,0.6197000620886683,11.11650001257658,0.23339991457760334,11.969599989242852,83.54498069264685
93,,results27_fp32_640,640,480,2,0.19724026322364807,5.183300003409386,23.457900038920343,0.27570000384002924,28.916900046169758,34.581853462970244
93,,results27_mixed_q3q4_640,640,480,1,0.19781795144081116,4.89649991504848,32.43830008432269,0.2688999520614743,37.603699951432645,26.593127838259477
94,,results20_fp32_320,320,240,4,0.4176284670829773,1.2319000670686364,7.328599924221635,0.4292000085115433,8.989699999801815,111.23841730225101
94,,results20_int8_percentile_320,320,240,4,0.408990740776062,0.9625999955460429,10.170600027777255,0.24720001965761185,11.38040004298091,87.87037329296435
94,,results27_fp32_640,640,480,2,0.21082672476768494,4.66710003092885,20.50809992942959,0.3189999843016267,25.494199944660068,39.22460803518789
94,,results27_mixed_q3q4_640,640,480,2,0.20791983604431152,5.110900034196675,23.484500008635223,0.27730001602321863,28.872700058855116,34.63479335017387
95,,results20_fp32_320,320,240,4,0.4085594415664673,0.6597999017685652,5.3143000695854425,0.23150001652538776,6.2055999878793955,161.14477277832475
95,,results20_int8_percentile_320,320,240,4,0.37042468786239624,0.631400034762919,10.585399926640093,0.24310010485351086,11.459900066256523,87.26079583752066
95,,results27_fp32_640,640,480,2,0.22043469548225403,5.667999968864024,27.564899995923042,0.2394999610260129,33.47239992581308,29.87536006430256
95,,results27_mixed_q3q4_640,640,480,2,0.21388845145702362,4.316300037316978,20.07900003809482,0.25189993903040886,24.647200014442205,40.572559942469844
96,,results20_fp32_320,320,240,4,0.33132585883140564,1.0526999831199646,6.148500018753111,0.22139993961900473,7.422599941492081,134.72368279072055
96,,results20_int8_percentile_320,320,240,7,0.2907421588897705,0.40069990791380405,8.671500021591783,0.23630005307495594,9.308499982580543,107.42869440525858
96,,results27_fp32_640,640,480,2,0.20227119326591492,4.411099944263697,25.515099987387657,0.24850002955645323,30.174699961207807,33.140346094098255
96,,results27_mixed_q3q4_640,640,480,2,0.19784770905971527,4.169000079855323,23.602999979630113,0.251400051638484,28.02340011112392,35.684463556691995
97,,results20_fp32_320,320,240,5,0.21341758966445923,1.105800038203597,5.931799998506904,0.39709999691694975,7.4347000336274505,134.5044178617778
97,,results20_int8_percentile_320,320,240,6,0.254140704870224,0.7652000058442354,11.486300034448504,0.30880002304911613,12.560300063341856,79.6159323389552
97,,results27_fp32_640,640,480,1,0.1740492880344391,5.094800028018653,17.673299997113645,0.2074999501928687,22.975599975325167,43.52443466433774
97,,results27_mixed_q3q4_640,640,480,1,0.17508460581302643,4.79429995175451,23.540399968624115,0.4746000049635768,28.809299925342202,34.711013547411696
98,,results20_fp32_320,320,240,5,0.21826262772083282,0.8928999304771423,5.7076000375673175,0.24740002118051052,6.84789998922497,146.030170062863
98,,results20_int8_percentile_320,320,240,7,0.3116990327835083,0.4151999019086361,9.519100072793663,0.22759998682886362,10.161899961531162,98.40679437758638
98,,results27_fp32_640,640,480,1,0.18115581572055817,4.6184000093489885,20.009299973025918,0.2277999883517623,24.85549997072667,40.23254415230998
