epoch,learning_rate,train_total,train_classification,train_quality,train_box,train_positive_count,train_gradient_norm,valid_total,valid_classification,valid_quality,valid_box,valid_positive_count,metric_ap50,metric_ap75,metric_map50_95,metric_precision,metric_recall,metric_f1,metric_best_f1,metric_best_f1_threshold,metric_detection_accuracy,metric_tp,metric_fp,metric_fn,metric_mean_tp_iou,metric_average_detections_per_image,metric_no_detection_image_rate,metric_zero_recall_image_rate,metric_score_threshold,metric_tiny_lt16_gt,metric_tiny_lt16_matched,metric_tiny_lt16_recall,metric_small_16_32_gt,metric_small_16_32_matched,metric_small_16_32_recall,metric_medium_32_96_gt,metric_medium_32_96_matched,metric_medium_32_96_recall,metric_large_ge96_gt,metric_large_ge96_matched,metric_large_ge96_recall,train_images_per_second,peak_vram_gib,amp_scale,seconds,warning_count
21,0.0009730426794137723,1.4786594498467136,0.2561222280242613,0.6414640777683878,0.2905365725035791,459.0876623376623,0.9916270896792412,1.6050055660307407,0.3055601161128531,0.6440439323584238,0.3277007593618085,522.859375,0.5052965879440308,0.1794968843460083,0.22977688557002693,0.7408163265306122,0.40970654627539504,0.5276162790697674,0.54990154504776,0.2119140625,0.3583415597235933,5082,1778,7322,0.7607532143592834,4.480731548007838,0.09601567602873938,0.1743958197256695,0.25,2180,62,0.028440366972477066,3009,983,0.32668660684612827,5721,2947,0.5151197343121832,1494,1090,0.7295850066934404,41.91989533528259,0.35793209075927734,2048.0,500.83301770000253,0
22,0.0009704403844771124,1.4722715474568404,0.25469052040247947,0.641242581334981,0.28816922347653995,458.99415584415584,0.985426328689247,1.6072025181104739,0.3108292003162205,0.6441000134994587,0.32613665284588933,522.859375,0.5117179751396179,0.19244597852230072,0.23886935482732952,0.8091330717088834,0.3656884875846501,0.5037201554691838,0.552655816078186,0.1881103515625,0.3366483598040671,4536,1070,7868,0.7717365026473999,3.6616590463749183,0.12279555845852384,0.20052253429131286,0.25,2180,71,0.03256880733944954,3009,871,0.28946493851778,5721,2576,0.450270931655305,1494,1018,0.6813922356091031,41.13578420001791,0.3576955795288086,2048.0,501.3070042000036,0
23,0.0009677220154149334,1.4682799719370805,0.2538956975975594,0.6407278288494457,0.28682822380940637,459.0090909090909,0.984524870015584,1.610750847806533,0.31175950115236145,0.643459813358883,0.32776576885953546,522.859375,0.5073822140693665,0.1862773299217224,0.2340165282454109,0.7729764592067075,0.3864882296033538,0.5153176394711384,0.5504974126815796,0.1978759765625,0.3470894874022589,4794,1408,7610,0.7685177326202393,4.050947093403004,0.10189418680600915,0.17896799477465708,0.25,2180,55,0.02522935779816514,3009,905,0.3007643735460286,5721,2763,0.48295752490823285,1494,1071,0.7168674698795181,40.87573398564072,0.3575305938720703,2048.0,506.75583520001965,0
24,0.0009648882429441253,1.4621181717940739,0.25192319036207417,0.6404514938205867,0.28487174400648513,459.0603896103896,0.9723941763113071,1.6021417795370023,0.30900757387280464,0.6446542482202252,0.32423997740261257,522.859375,0.5226562023162842,0.1968204230070114,0.24361496806377544,0.8150526128054217,0.36842953885843277,0.5074676586530453,0.5639009475708008,0.1866455078125,0.34000446395357486,4570,1037,7834,0.7710602283477783,3.6623122142390594,0.1456564337034618,0.22338340953625083,0.25,2180,74,0.03394495412844037,3009,927,0.30807577268195413,5721,2632,0.46005943016955075,1494,937,0.6271753681392236,41.267315204236674,0.35750484466552734,2048.0,501.79377220000606,0
25,0.000961939766255643,1.457101648039632,0.2500344622589938,0.6400945910385677,0.28348629850071744,459.10844155844154,0.9639413318850777,1.619557127977411,0.3143609073789169,0.6434830694148937,0.3308565756306052,522.859375,0.5092228651046753,0.18352103233337402,0.23268706760718488,0.7851912123677787,0.38898742341180265,0.5202436789045232,0.5564144849777222,0.197998046875,0.351573885164675,4825,1320,7579,0.7655954360961914,4.013716525146963,0.11103853690398433,0.19399085564990204,0.25,2180,118,0.05412844036697248,3009,1032,0.34297108673978066,5721,2630,0.45970984093689915,1494,1045,0.6994645247657296,41.09201990198945,0.3577122688293457,2048.0,502.0537531999871,0
26,0.0009588773128419901,1.4503947163557078,0.2486401907809369,0.6396838191267732,0.2810353537755353,459.05974025974024,0.9491653724537268,1.5979405182103317,0.3057896723039448,0.642951735916237,0.3245995541413625,522.859375,0.5114641189575195,0.18393467366695404,0.23462253012694417,0.7758620689655172,0.39180909384069657,0.5206770944932505,0.5536479353904724,0.203125,0.3519698725376593,4860,1404,7544,0.7647515535354614,4.091443500979752,0.09340300457217506,0.17178314826910515,0.25,2180,71,0.03256880733944954,3009,894,0.2971086739780658,5721,2845,0.4972906834469498,1494,1050,0.7028112449799196,41.33294559215387,0.3592853546142578,4096.0,499.70377610001015,0
27,0.0009557016383177221,1.4443761570113045,0.24654951421664906,0.6393960487145882,0.2792152970545478,459.0357142857143,0.9484562793335357,1.5974080214897792,0.3048198445079227,0.6429477122922739,0.32482023412982625,522.859375,0.5047445297241211,0.18376854062080383,0.23245585595723242,0.7381228273464658,0.4108352144469526,0.5278640977833022,0.5489597916603088,0.214111328125,0.3585702223473121,5096,1808,7308,0.7650787234306335,4.509470934030046,0.07772697583278902,0.16067929457870672,0.25,2180,69,0.03165137614678899,3009,868,0.28846792954469924,5721,3057,0.534347142108023,1494,1102,0.7376171352074966,41.43193397245427,0.35730934143066406,4096.0,497.79921890000696,0
28,0.0009524135262330093,1.4406976154872349,0.24581332533777533,0.6389631274845693,0.2779605815936993,459.12987012987014,0.9513783681508783,1.6016480245937903,0.30946082699423033,0.6439882727960745,0.3240994623241325,522.859375,0.5021639466285706,0.1800251603126526,0.22745573973516003,0.7331730769230769,0.3934214769429216,0.5120671563483735,0.546505868434906,0.205322265625,0.3441466854724965,4880,1776,7524,0.764565110206604,4.347485303723057,0.07838014369693011,0.16329196603527107,0.25,2180,60,0.027522935779816515,3009,858,0.2851445663010967,5721,2876,0.5027093165530502,1494,1086,0.7269076305220884,41.4001390064248,0.3568744659423828,4096.0,502.32942520000506,0
29,0.0009490137878803073,1.4354797621051987,0.24374619105032513,0.6389536705497023,0.27638995046545933,459.06233766233765,0.9380992489588725,1.611672455444932,0.31377023993991315,0.6438364501421651,0.327032882720232,522.859375,0.4815228283405304,0.1678667962551117,0.21678769669961184,0.7305389221556886,0.37375040309577556,0.4945066666666667,0.5319441556930542,0.1968994140625,0.3284681876151339,4636,1710,7768,0.7623962759971619,4.14500326583932,0.07968647942521227,0.1659046374918354,0.25,2180,59,0.02706422018348624,3009,755,0.2509139248919907,5721,2752,0.48103478412864886,1494,1070,0.7161981258366801,41.349791922356395,0.3576979637145996,4096.0,498.4587554000027,0
30,0.0009455032620941834,1.4318066504868594,0.24301253037599774,0.6385955706819312,0.2750992750869943,459.0863636363636,0.9373268832246978,1.619137082869808,0.3150091238009433,0.64344255036364,0.33034270349889994,522.859375,0.5176985859870911,0.18019521236419678,0.2322452597290976,0.8054684778822709,0.37286359238955175,0.509754215805136,0.56532883644104,0.1949462890625,0.34206049848383996,4625,1117,7779,0.7630821466445923,3.750489875898106,0.14826910516002612,0.2240365774003919,0.25,2180,84,0.03853211009174312,3009,937,0.3113991359255567,5721,2696,0.47124628561440307,1494,908,0.607764390896921,41.60381773324285,0.35664796829223633,4096.0,499.6289558999997,0
