experiment,label,epoch,learning_rate,train_total,train_classification,train_quality,train_box,train_positive_count,train_gradient_norm,valid_total,valid_classification,valid_quality,valid_box,valid_positive_count,metric_ap50,metric_ap75,metric_map50_95,metric_precision,metric_recall,metric_f1,metric_best_f1,metric_best_f1_threshold,metric_detection_accuracy,metric_tp,metric_fp,metric_fn,metric_mean_tp_iou,metric_average_detections_per_image,metric_no_detection_image_rate,metric_zero_recall_image_rate,metric_score_threshold,metric_tiny_lt16_gt,metric_tiny_lt16_matched,metric_tiny_lt16_recall,metric_small_16_32_gt,metric_small_16_32_matched,metric_small_16_32_recall,metric_medium_32_96_gt,metric_medium_32_96_matched,metric_medium_32_96_recall,metric_large_ge96_gt,metric_large_ge96_matched,metric_large_ge96_recall,train_images_per_second,peak_vram_gib,amp_scale,seconds,warning_count
r2_school2_fpn48_lr0750,S2 FPN48 LR0.00075,5,0.0007405979670681,1.765615420604681,0.3415858589112758,0.6581444561868519,0.3829425520130566,459.0123376623376,1.423058034460266,1.795351058865587,0.374244286523511,0.6547585359464089,0.3831741178097824,522.859375,0.284431129693985,0.0524798817932605,0.1041504258668283,0.7035670356703567,0.1383424701709126,0.2312201037526106,0.3561331331729889,0.1766357421875,0.1307229374571493,1716,723,10688,0.7264742255210876,1.5930764206401045,0.3984323971260614,0.5231874591770085,0.25,2180,7,0.0032110091743119,3009,103,0.034230641409106,5721,1264,0.2209403950358329,1494,342,0.2289156626506024,39.64009381300115,0.3603076934814453,1024.0,542.1976768999957,0
r2_school2_fpn48_lr0750,S2 FPN48 LR0.00075,6,0.0007364860727609,1.721692960680305,0.3279352493293874,0.655593401348436,0.3690821557850032,459.087012987013,1.3829686722585133,1.749180804317196,0.3580694034850846,0.6530357695495089,0.3690378167666495,522.859375,0.3523280918598175,0.0832285657525062,0.1387960884021595,0.6416700445885691,0.2552402450822315,0.3652093667089629,0.4168768525123596,0.195556640625,0.2233982500705616,3166,1768,9238,0.7279976010322571,3.2227302416721098,0.2103200522534291,0.348791639451339,0.25,2180,16,0.0073394495412844,3009,411,0.1365902293120638,5721,2133,0.372836916622968,1494,606,0.4056224899598393,39.89385660887922,0.3576440811157226,1024.0,546.1960619999954,0
r2_school2_fpn48_lr0750,S2 FPN48 LR0.00075,7,0.0007316461936106,1.6896945118904114,0.3184813156723976,0.6537531099923245,0.3587300438288744,459.038961038961,1.344060731785638,1.7233278223623831,0.3504976990322272,0.6501951431855559,0.3613174897618592,522.859375,0.3838490843772888,0.0959746316075325,0.1551288710223161,0.6530365769496205,0.305143502096098,0.4159340659340659,0.4424559473991394,0.2119140625,0.2625737079431148,3785,2011,8619,0.7338041663169861,3.785760940561724,0.1051600261267145,0.2540822991508817,0.25,2180,49,0.0224770642201834,3009,521,0.1731472249916915,5721,2297,0.401503233700402,1494,918,0.6144578313253012,39.59891101799212,0.3577895164489746,1024.0,546.0868150999959,0
r2_school2_fpn48_lr0750,S2 FPN48 LR0.00075,8,0.0007260880764899,1.6659183410080995,0.31180155966189,0.6523345295097921,0.3508911261794629,459.0506493506493,1.332335694927674,1.7187276190767686,0.3523033657111227,0.6499739947418371,0.3582251315626005,522.859375,0.3577400147914886,0.082022339105606,0.1392451484847697,0.6042438531492085,0.2892615285391809,0.3912332351979065,0.4220854341983795,0.214111328125,0.2431882879219195,3588,2350,8816,0.7298415899276733,3.8785107772697582,0.0875244937949052,0.2312214239059438,0.25,2180,12,0.0055045871559633,3009,331,0.1100033233632436,5721,2343,0.4095437860513896,1494,902,0.6037483266398929,38.93826801503148,0.3603076934814453,1024.0,547.7408527000007,0
r2_school2_fpn48_lr0750,S2 FPN48 LR0.00075,9,0.0007198229147067,1.643407209662648,0.3039321019374705,0.6511964278174686,0.3441393402876792,459.0831168831169,1.3075740929934885,1.7056698172042768,0.3402653955854475,0.6505071843663851,0.3574486174620688,522.859375,0.3993186056613922,0.1058131903409957,0.164451210424886,0.6445177505497958,0.3307803934214769,0.4371870005327651,0.459767997264862,0.2161865234375,0.2797436421899502,4103,2263,8301,0.7386764287948608,4.158066623122142,0.0803396472893533,0.2109732201175702,0.25,2180,24,0.0110091743119266,3009,540,0.1794616151545364,5721,2497,0.4364621569655654,1494,1042,0.6974564926372155,39.347558179839695,0.3580765724182129,1024.0,545.2696589999978,0
r2_school2_fpn48_lr0750,S2 FPN48 LR0.00075,10,0.0007128633254634,1.624968196200086,0.2992189183347411,0.6500368172859217,0.337856228988279,458.9902597402597,1.287129531316943,1.6878555715084076,0.333461616653949,0.6483127285415927,0.3530406119922797,522.859375,0.4139815270900726,0.1147447228431701,0.1722343742003431,0.7539144659967282,0.2600773943889068,0.3867409938260504,0.4682110846042633,0.1917724609375,0.2397265363751207,3226,1053,9178,0.7498226761817932,2.7949052906596994,0.1966035271064663,0.3056825604180274,0.25,2180,15,0.0068807339449541,3009,326,0.1083416417414423,5721,2077,0.3630484181087222,1494,808,0.5408299866131191,39.47729020311328,0.3603076934814453,1024.0,551.8217033000037,0
r2_school2_fpn48_lr0750,S2 FPN48 LR0.00075,11,0.0007052233244462,1.606311010075854,0.2946556299441046,0.6488747380383603,0.3313903207709263,459.0694805194805,1.2844831621492063,1.6836550043274958,0.3332410762862612,0.6481696469709277,0.351122138556093,522.859375,0.4239664375782013,0.1228312477469444,0.1779348995793043,0.7781973816717019,0.2491938084488874,0.3775036638983878,0.4768941700458526,0.1748046875,0.2326684230334964,3091,881,9313,0.7542663216590881,2.5943827563683866,0.2005225342913128,0.2926192031352057,0.25,2180,9,0.0041284403669724,3009,312,0.1036889332003988,5721,1972,0.3446949833945114,1494,798,0.5341365461847389,39.61848783919037,0.3580403327941894,1024.0,541.2807387999928,0
r2_school2_fpn48_lr0750,S2 FPN48 LR0.00075,12,0.0006969182976007,1.5944792546235125,0.2911154761329874,0.6480736472776958,0.3276450645033415,459.0103896103896,1.2737056381903686,1.6780705793450277,0.3319350668073942,0.6484902140994867,0.3488226494130989,522.859375,0.4309976398944855,0.1239732429385185,0.1817981728618178,0.7231172723866617,0.3111899387294421,0.4351256904520347,0.4796351194381714,0.1922607421875,0.2780579167266964,3860,1478,8544,0.7488501071929932,3.486610058785108,0.1338994121489223,0.2455911169170476,0.25,2180,32,0.0146788990825688,3009,572,0.1900963775340644,5721,2300,0.4020276175493795,1494,956,0.6398929049531459,39.315249672172136,0.3578147888183594,1024.0,546.243885799995,0
r2_school2_fpn48_lr0750,S2 FPN48 LR0.00075,13,0.0006879649701454,1.5791200185750986,0.2867098348094271,0.6470056003951407,0.3227022904564033,459.0974025974026,1.262758852947842,1.6700654029846191,0.329969879395018,0.647395871890088,0.3463498232110093,522.859375,0.4338568449020386,0.1301515102386474,0.1837093598762294,0.7825366777094179,0.2666075459529184,0.397714972940469,0.4832443296909332,0.1856689453125,0.2482173684605569,3307,919,9097,0.7524276971817017,2.760287393860222,0.193990855649902,0.294578706727629,0.25,2180,15,0.0068807339449541,3009,417,0.1385842472582253,5721,2033,0.3553574549903863,1494,842,0.5635876840696118,39.80817836429205,0.3603076934814453,2048.0,546.3610061999934,0
r2_school2_fpn48_lr0750,S2 FPN48 LR0.00075,14,0.0006783813728906,1.5673913943303095,0.281960072939272,0.6467470249572358,0.3193421473073495,459.0253246753247,1.251610604934878,1.668096146856745,0.3251545225890974,0.6486945068463683,0.3471235569256047,522.859375,0.4496740102767944,0.1274071633815765,0.1894674960989505,0.7902586809601492,0.2733795549822638,0.4062294100029949,0.4965172708034515,0.1756591796875,0.2548857486470234,3391,900,9013,0.752156138420105,2.8027433050293924,0.1887655127367733,0.27106466361855,0.25,2180,17,0.0077981651376146,3009,394,0.1309405117979395,5721,2094,0.3660199265862611,1494,886,0.5930388219544847,39.71886700980944,0.3577723503112793,2048.0,551.3188048000011,0
r2_school2_fpn48_lr0750,S2 FPN48 LR0.00075,15,0.0006681868059255,1.5565430352440128,0.278884392512309,0.6460881948084026,0.315785223410114,459.0902597402597,1.2374106647519325,1.6574236527085304,0.3284095484608163,0.6463614025463661,0.341326352674514,522.859375,0.4410285651683807,0.136226013302803,0.1901536463818047,0.7734305923961097,0.2820864237342793,0.4133979206049149,0.4936754107475281,0.17333984375,0.2605555141857175,3499,1025,8905,0.7588905692100525,2.954931417374265,0.1456564337034618,0.2521227955584585,0.25,2180,13,0.0059633027522935,3009,434,0.1442339647723496,5721,2047,0.3578045796189477,1494,1005,0.6726907630522089,39.53258030941586,0.3603076934814453,2048.0,544.1015312000018,0
r2_school2_fpn48_lr0750,S2 FPN48 LR0.00075,16,0.0006574017997513,1.5442513696559064,0.2751126678539561,0.645277458119702,0.3119306221023782,459.087012987013,1.2295138729083073,1.6738744465013344,0.3287209823417167,0.648923434317112,0.3481150159301857,522.859375,0.4515420794486999,0.1393309831619262,0.1938194715097779,0.7750051557022066,0.3029667849080941,0.4356343824262447,0.4988705515861511,0.18017578125,0.2784735087069285,3758,1091,8646,0.7539432644844055,3.1672109732201177,0.1384715871979098,0.2364467668190725,0.25,2180,20,0.0091743119266055,3009,534,0.1774675972083748,5721,2230,0.3897919944065722,1494,974,0.6519410977242303,39.68272151171143,0.3575844764709472,2048.0,557.9409962999998,0
r2_school2_fpn48_lr0750,S2 FPN48 LR0.00075,17,0.0006460480739352,1.537488315399591,0.2736798662740689,0.6448635703944541,0.3094724406572905,459.0441558441559,1.2445819910083498,1.653863174840808,0.3254857805247108,0.646977542899549,0.3406999269500375,522.859375,0.4471295773983001,0.1323083043098449,0.191695502087532,0.6731277533039648,0.3695582070299903,0.4771520766108046,0.4945908784866333,0.21875,0.3133287764866712,4584,2226,7820,0.7454330921173096,4.448073154800784,0.062050947093403,0.1743958197256695,0.25,2180,33,0.015137614678899,3009,702,0.2333000997008973,5721,2793,0.4882013633980073,1494,1056,0.7068273092369478,39.7976402969439,0.3610701560974121,2048.0,553.898116700002,0
r2_school2_fpn48_lr0750,S2 FPN48 LR0.00075,18,0.00063414849337,1.5263742722474136,0.2695862308386471,0.6443820541168188,0.3062029944805355,459.0785714285714,1.207012683346674,1.6517538136492174,0.3250589069599907,0.6467748175685605,0.3399600457244863,522.859375,0.4650371968746185,0.1546574085950851,0.2073397367959842,0.826563668078744,0.2674137375040309,0.4040933179021745,0.5132938623428345,0.17236328125,0.253206106870229,3317,696,9087,0.7708284258842468,2.6211626387981712,0.2024820378837361,0.2808621815806662,0.25,2180,11,0.005045871559633,3009,473,0.1571950814223994,5721,1936,0.338402377206782,1494,897,0.6004016064257028,34.57850247608935,0.3603076934814453,2048.0,622.0930967000022,0
r2_school2_fpn48_lr0750,S2 FPN48 LR0.00075,19,0.0006217270222273,1.5191541004490543,0.2682225203697944,0.643760055845434,0.3035857623660719,459.1051948051948,1.2253177021618014,1.6581225612511237,0.3273256396253903,0.6470428525159756,0.3418770343996584,522.859375,0.4546971321105957,0.1502822339534759,0.2024579769407864,0.8066061522945033,0.2579006772009029,0.3908368967623701,0.5046567916870117,0.1669921875,0.2428820894389188,3199,767,9205,0.7711009383201599,2.5904637491835403,0.1848465055519268,0.286740692357936,0.25,2180,5,0.0022935779816513,3009,340,0.1129943502824858,5721,1958,0.34224785876595,1494,896,0.5997322623828648,36.60737809744715,0.3571739196777344,2048.0,581.492424600001,0
r2_school2_fpn48_lr0750,S2 FPN48 LR0.00075,20,0.000608808675697,1.5090553262791075,0.2652903545889761,0.6432391744155388,0.3002628984679649,459.1357142857143,1.2090641323235127,1.6444993174324434,0.3241052430433531,0.6459179408848286,0.3372380684595555,522.859375,0.4395236074924469,0.1261889338493347,0.1862644391672802,0.7441908287065597,0.2917607223476298,0.4191810968900215,0.4860327839851379,0.182373046875,0.2651670574443142,3619,1244,8785,0.7538517713546753,3.176355323318093,0.124101894186806,0.2240365774003919,0.25,2180,5,0.0022935779816513,3009,298,0.0990362246593552,5721,2292,0.4006292606187729,1494,1024,0.6854082998661312,32.01863027154926,0.3573760986328125,2048.0,646.1128201000029,0
r2_school2_fpn48_lr0750,S2 FPN48 LR0.00075,21,0.0005954194696096,1.5001235889924036,0.26287532053017,0.6426660516819397,0.2972911071177427,459.0694805194805,1.2120634399064176,1.64121946071585,0.3257713164202869,0.6453448738902807,0.3350516335728268,522.859375,0.4486949145793915,0.150019884109497,0.1983418257848825,0.7662835249042146,0.2902289584005159,0.4210033914162085,0.4957963824272156,0.181396484375,0.2666271663457266,3600,1098,8804,0.7661729454994202,3.068582625734814,0.1286740692357936,0.2318745917700849,0.25,2180,12,0.0055045871559633,3009,357,0.1186440677966101,5721,2200,0.3845481559167977,1494,1031,0.6900937081659974,33.905877570586455,0.3569316864013672,2048.0,623.1044734000025,0
r2_school2_fpn48_lr0750,S2 FPN48 LR0.00075,22,0.0005815863680445,1.4924864314593278,0.2597349110071535,0.6424954693812829,0.2951280257434814,459.0103896103896,1.2012888485735114,1.6297433885435264,0.3208602819746981,0.6451544994488358,0.3318643057718873,522.859375,0.4595097601413727,0.1593398302793502,0.2061519622104242,0.7708376853979528,0.2974846823605289,0.4292943982316329,0.5070909261703491,0.180908203125,0.2733130879194134,3690,1097,8714,0.7721211314201355,3.12671456564337,0.1201828870019595,0.2318745917700849,0.25,2180,10,0.0045871559633027,3009,442,0.1468926553672316,5721,2168,0.3789547281943716,1494,1070,0.7161981258366801,39.67147656823077,0.3569369316101074,2048.0,546.4101700000028,0
r2_school2_fpn48_lr0750,S2 FPN48 LR0.00075,23,0.0005673372290272,1.4885071447917393,0.2595928970966246,0.6420543592858624,0.293429944064323,459.0694805194805,1.2048015638992384,1.6434511157373588,0.3274516094631205,0.646140175871551,0.3349296679565062,522.859375,0.4473932385444641,0.1414766907691955,0.1946252550726058,0.7811716434921359,0.2762818445662689,0.4081948662974212,0.5024097561836243,0.1719970703125,0.2564351990422029,3427,960,8977,0.7687981724739075,2.865447419986937,0.1410842586544742,0.2344872632266492,0.25,2180,9,0.0041284403669724,3009,350,0.1163177135260884,5721,2012,0.3516867680475441,1494,1056,0.7068273092369478,39.58094783866811,0.3569507598876953,2048.0,551.6519690000059,0
r2_school2_fpn48_lr0750,S2 FPN48 LR0.00075,24,0.0005527007484273,1.4758744276189184,0.2555155633767317,0.6413979931311173,0.2894804354805451,459.0642857142857,1.186269454367749,1.6422625457247098,0.322628025819237,0.6462010055159529,0.3367167556037505,522.859375,0.431617259979248,0.1375226974487304,0.1871837122220313,0.7457191780821918,0.2808771364076105,0.4080580932302647,0.4883650541305542,0.1683349609375,0.2563272513243084,3484,1188,8920,0.7648758292198181,3.051600261267146,0.1254082299150881,0.2312214239059438,0.25,2180,5,0.0022935779816513,3009,277,0.0920571618477899,5721,2149,0.3756336304841811,1494,1053,0.7048192771084337,39.7893232253057,0.3575940132141113,2048.0,539.9868204999948,0
r2_school2_fpn48_lr0750,S2 FPN48 LR0.00075,25,0.000537706402169,1.473412164387765,0.2547996810939792,0.641208656112869,0.2887019129542561,459.0551948051948,1.1901774266323486,1.6247017985830703,0.3199979215084265,0.6449547195807099,0.3298745788633823,522.859375,0.4644919335842132,0.1602471619844436,0.2084137741447193,0.7882608695652173,0.2923250564334085,0.4264878852034815,0.5131311416625977,0.1795654296875,0.271042009268949,3626,974,8778,0.7726750373840332,3.004572175048988,0.1260613977792292,0.2214239059438275,0.25,2180,3,0.0013761467889908,3009,401,0.1332668660684612,5721,2169,0.3791295228106974,1494,1053,0.7048192771084337,39.53717116185205,0.3580217361450195,2048.0,551.6337364999999,0
r2_school2_fpn48_lr0750,S2 FPN48 LR0.00075,26,0.0005223843868702,1.4666089509214677,0.2531613206369923,0.6406650083792674,0.2863913113323899,458.9538961038961,1.2096383674578233,1.6521154766281445,0.3295219803694635,0.6456997164835533,0.3384468880637238,522.859375,0.4331229329109192,0.1364735811948776,0.1871057723765261,0.7366255144032922,0.2886165752982909,0.4147358665430954,0.4909493029117584,0.1776123046875,0.2616194095293774,3580,1280,8824,0.7610079646110535,3.1743958197256696,0.0992815153494448,0.2220770738079686,0.25,2180,4,0.0018348623853211,3009,324,0.1076769690927218,5721,2171,0.379479112043349,1494,1081,0.7235609103078983,39.708772459723214,0.3579640388488769,4096.0,553.1807664000007,0
r2_school2_fpn48_lr0750,S2 FPN48 LR0.00075,27,0.0005067655590305,1.4601216399824464,0.2514781071719798,0.6403406089776522,0.284151462262327,458.9759740259741,1.208527465841987,1.633664892365535,0.3222136976352582,0.6452583636467656,0.3330964147268484,522.859375,0.4333474040031433,0.1365061402320861,0.1878260769415646,0.7364356838041048,0.2921638181231861,0.4183549783549783,0.4895546436309814,0.1807861328125,0.2645062404204072,3624,1297,8780,0.7625196576118469,3.214239059438276,0.1097322011757021,0.2077073807968648,0.25,2180,6,0.0027522935779816,3009,301,0.100033233632436,5721,2238,0.3911903513371788,1494,1079,0.7222222222222222,39.81688754349376,0.3567337989807129,4096.0,548.1447928000052,0
r2_school2_fpn48_lr0750,S2 FPN48 LR0.00075,28,0.0004908813728906,1.4556752851257075,0.2498509485419694,0.640101946871002,0.2828611952337351,459.0402597402597,1.210978639396754,1.634823417911927,0.322468591776366,0.6448480393737555,0.3337533908585707,522.859375,0.43494313955307,0.1446808576583862,0.1910952122882008,0.7026748971193416,0.3303772976459206,0.4494406668128975,0.4895644187927246,0.1954345703125,0.2898571226481822,4098,1734,8306,0.7616203427314758,3.8092749836708033,0.0770738079686479,0.1822338340953625,0.25,2180,2,0.0009174311926605,3009,356,0.1183117314722499,5721,2594,0.4534172347491697,1494,1146,0.7670682730923695,39.37727645026036,0.3603076934814453,4096.0,546.4914671000006,0
r2_school2_fpn48_lr0750,S2 FPN48 LR0.00075,29,0.0004747638170875,1.4473392029861352,0.2477297098363761,0.6395651816160648,0.2800221571190791,459.0954545454546,1.209181094440547,1.6604174189269545,0.3321237282361835,0.647337982741495,0.3404778547895451,522.859375,0.4159553945064544,0.1199998781085014,0.1769361854356247,0.7423561151079137,0.2662044501773621,0.3918822691668644,0.4751054048538208,0.168212890625,0.243690036900369,3302,1146,9102,0.7586236000061035,2.905290659699543,0.1156107119529719,0.2161985630306989,0.25,2180,1,0.0004587155963302,3009,227,0.0754403456297773,5721,1959,0.3424226533822758,1494,1115,0.7463186077643909,39.56150229911342,0.357147216796875,4096.0,542.2772053999943,0
r2_school2_fpn48_lr0750,S2 FPN48 LR0.00075,30,0.0004584453502336,1.4442464342365018,0.2457485332117452,0.6396865397691727,0.2794056808503417,459.07142857142856,1.2108698132363234,1.634235303848982,0.3215960289041201,0.6455393116921186,0.3335499860501538,522.859375,0.4553682208061218,0.1504292041063308,0.2019671415677294,0.7506976744186047,0.3252982908739116,0.4539062939422915,0.4992812573909759,0.1827392578125,0.2935826542491269,4035,1340,8369,0.7652350664138794,3.510777269758328,0.0907903331156107,0.1868060091443501,0.25,2180,4,0.0018348623853211,3009,406,0.1349285476902625,5721,2501,0.4371613354308687,1494,1124,0.7523427041499331,39.50604874845595,0.3571524620056152,4096.0,552.6859103999959,0
r2_school2_fpn48_lr0750,S2 FPN48 LR0.00075,31,0.0004419588355494,1.4384717737699484,0.2455579995334922,0.6390173401925471,0.2769482171767717,458.8415584415585,1.2165017674495648,1.646056991070509,0.3282426019820074,0.6463287606214484,0.3357428140783061,522.859375,0.4200184643268585,0.131193608045578,0.1825456687947735,0.7357174988753936,0.2637052563689132,0.3882492581602373,0.4816199839115143,0.1728515625,0.2408866632299874,3271,1175,9133,0.7644993662834167,2.903984323971261,0.109079033311561,0.2135858915741345,0.25,2180,3,0.0013761467889908,3009,216,0.0717846460618145,5721,1963,0.3431218318475791,1494,1089,0.7289156626506024,39.796970969340464,0.3610701560974121,4096.0,548.1517247999946,0
r2_school2_fpn48_lr0750,S2 FPN48 LR0.00075,32,0.0004253374746816,1.4334628416346265,0.2433000775900754,0.6388309695890971,0.2756658970342054,459.07207792207794,1.2125255319979285,1.643218396231532,0.3267679085644583,0.6464024288579822,0.3350240280851722,522.859375,0.4304968118667602,0.1357935667037964,0.1856740436254767,0.7390936044049131,0.281360851338278,0.4075674413172953,0.4832293689250946,0.174560546875,0.2559401584042241,3490,1232,8914,0.7641381621360779,3.0842586544742,0.1058131939908556,0.2090137165251469,0.25,2180,2,0.0009174311926605,3009,243,0.0807577268195413,5721,2132,0.3726621220066421,1494,1113,0.7449799196787149,39.83927532713857,0.3603076934814453,4096.0,548.756303400005,0
r2_school2_fpn48_lr0750,S2 FPN48 LR0.00075,33,0.0004086147408387,1.4276040557142975,0.2420019637212737,0.6384734458350516,0.2735643226411435,459.1149350649351,1.2058833127284978,1.6397887486964464,0.3245410038313518,0.6453624945133924,0.334942626223589,522.859375,0.4330703020095825,0.1378159821033477,0.1908490801346488,0.7262364760432767,0.3030474040632054,0.4276450511945392,0.4879515171051025,0.177001953125,0.2719774256566095,3759,1417,8645,0.7649180889129639,3.3807968647942523,0.0875244937949052,0.1894186806009144,0.25,2180,5,0.0022935779816513,3009,326,0.1083416417414423,5721,2314,0.4044747421779409,1494,1114,0.7456492637215528,40.122573034416085,0.3569207191467285,4096.0,546.8867762000009,0
r2_school2_fpn48_lr0750,S2 FPN48 LR0.00075,34,0.0003918243113814,1.4225593566120445,0.2402557754042473,0.6382648184314951,0.2720193803310394,459.1077922077922,1.2209472878025724,1.639630403990547,0.3217898845517387,0.6456328509375453,0.3361038321939607,522.859375,0.435707688331604,0.1336807757616043,0.1891242388868704,0.7230127110605198,0.3072396001289906,0.4312305516265912,0.4888967871665954,0.1790771484375,0.2748845931909983,3811,1460,8593,0.7596079707145691,3.4428478118876558,0.0842586544741998,0.1822338340953625,0.25,2180,3,0.0013761467889908,3009,293,0.097374543037554,5721,2401,0.419681873798287,1494,1114,0.7456492637215528,39.85221029357572,0.3603076934814453,4096.0,549.6551085000028,0
r2_school2_fpn48_lr0750,S2 FPN48 LR0.00075,35,0.000375,1.4182848970611377,0.2393978619391655,0.6378022420328933,0.2705423964695497,459.06233766233765,1.22121392805855,1.6394517713536818,0.3231532697876294,0.6455442520479361,0.3353771234396845,522.859375,0.4346821010112762,0.1406695246696472,0.1894110953406197,0.7213114754098361,0.308610125765882,0.4322737281915195,0.4917158782482147,0.177734375,0.2757329107541598,3828,1479,8576,0.7628410458564758,3.4663618549967343,0.0764206401045068,0.178967994774657,0.25,2180,4,0.0018348623853211,3009,297,0.098703888334995,5721,2409,0.4210802307288935,1494,1118,0.7483266398929049,39.69609399796918,0.3571357727050781,4096.0,544.6069900000002,0
r2_school2_fpn48_lr0750,S2 FPN48 LR0.00075,36,0.0003581756886185,1.4132648163027577,0.2375019279248141,0.6377587135349001,0.2690020869498129,459.0538961038961,1.226912808418274,1.63860894429187,0.3240571836940944,0.6452992521226406,0.3346262533062448,522.859375,0.4459318816661834,0.139438048005104,0.1937394422551733,0.7387214436552121,0.310222508868107,0.4369499801283143,0.4977789223194122,0.1722412109375,0.279549582273883,3848,1361,8556,0.7616407871246338,3.402351404310908,0.0868713259307642,0.186152841280209,0.25,2180,3,0.0013761467889908,3009,331,0.1100033233632436,5721,2399,0.4193322845656353,1494,1115,0.7463186077643909,39.863317026092034,0.3580303192138672,4096.0,549.3797858000034,0
r2_school2_fpn48_lr0750,S2 FPN48 LR0.00075,37,0.0003413852591612,1.4084026553414084,0.2359374623213495,0.6373910000184914,0.2675370978360826,459.1051948051948,1.2210157672693205,1.637326110775272,0.3214242234826088,0.6457890387003621,0.3350564258483549,522.859375,0.454559862613678,0.1473336666822433,0.1989952830379479,0.7330210772833724,0.3280393421476943,0.4532442216652743,0.5056706666946411,0.1776123046875,0.2930289500216045,4069,1482,8335,0.7621669769287109,3.625734813847159,0.0796864794252122,0.1763553233180927,0.25,2180,6,0.0027522935779816,3009,415,0.1379195746095048,5721,2525,0.4413564062226883,1494,1123,0.7516733601070951,39.92591023815702,0.3571572303771972,4096.0,551.0574057999984,0
r2_school2_fpn48_lr0750,S2 FPN48 LR0.00075,38,0.0003246625253183,1.40290477523556,0.2341553578516105,0.6372041680596091,0.2657726238300274,459.1,1.228980652620266,1.6521186598887043,0.3271857045280437,0.645988549105823,0.3394722042139619,522.859375,0.4313652217388153,0.1341302841901779,0.1849042092333547,0.7360939431396786,0.2880522412125121,0.4140688376405146,0.4855289459228515,0.1748046875,0.2610887833394227,3573,1281,8831,0.7630450129508972,3.170476812540823,0.1005878510777269,0.2011757021554539,0.25,2180,1,0.0004587155963302,3009,264,0.0877367896311066,5721,2216,0.3873448697780108,1494,1092,0.7309236947791165,39.61759264349059,0.3567233085632324,4096.0,548.3799349000037,0
r2_school2_fpn48_lr0750,S2 FPN48 LR0.00075,39,0.0003080411644505,1.4010755426697916,0.2335333420229809,0.637032128967248,0.2652550354696713,458.9993506493507,1.2353983213762183,1.66094215400517,0.3333738252986222,0.6463941559195518,0.3405870861218621,522.859375,0.4240427315235138,0.1326924711465835,0.1828677309356862,0.7342553191489362,0.2782167042889391,0.4035313376987839,0.4809962511062622,0.162841796875,0.2527649600820332,3451,1249,8953,0.7631696462631226,3.069888961463096,0.0979751796211626,0.2044415414761593,0.25,2180,1,0.0004587155963302,3009,245,0.0814223994682618,5721,2111,0.3689914350638,1494,1094,0.7322623828647925,39.51626764830521,0.3603076934814453,8192.0,548.7625438000032,0
r2_school2_fpn48_lr0750,S2 FPN48 LR0.00075,40,0.0002915546497663,1.3953996331660778,0.2322448631385704,0.6366923945677745,0.2632311869848084,459.0298701298701,1.2450625845364165,1.6569966779400904,0.3327973710062603,0.645859039388597,0.339170135402431,522.859375,0.4328860938549042,0.1359221041202545,0.1878326207690406,0.7297741273100616,0.2865204772653982,0.4114854694917216,0.4917393028736114,0.174560546875,0.2590379008746356,3554,1316,8850,0.7657705545425415,3.180927498367081,0.0966688438928804,0.1998693664271718,0.25,2180,1,0.0004587155963302,3009,301,0.100033233632436,5721,2139,0.3738856843209229,1494,1113,0.7449799196787149,39.516358613465,0.3576374053955078,8192.0,549.736155300001,0
r2_school2_fpn48_lr0750,S2 FPN48 LR0.00075,41,0.0002752361829124,1.391678702289408,0.2310328999171396,0.6364875392093287,0.2620791316322692,458.92792207792206,1.2497646838813634,1.652926998833815,0.3297582924521218,0.6456208896512786,0.3387739086368431,522.859375,0.4271945059299469,0.1339272707700729,0.1855925228141131,0.711273157272369,0.2909545307965172,0.4129763130792996,0.4866165518760681,0.1676025390625,0.2602206359506814,3609,1465,8795,0.764471173286438,3.3141737426518616,0.0836054866100587,0.1992161985630307,0.25,2180,4,0.0018348623853211,3009,319,0.1060152874709205,5721,2185,0.3819262366719105,1494,1101,0.7369477911646586,39.92910335913802,0.3571615219116211,8192.0,547.7130993000028,0
r2_school2_fpn48_lr0750,S2 FPN48 LR0.00075,42,0.0002591186271093,1.388450912144277,0.2300493033627024,0.6363226300710207,0.2610394892173928,459.0409090909091,1.2521879448519124,1.6458497600009043,0.3304577114370962,0.6461287944888076,0.334631626183788,522.859375,0.4322802722454071,0.13917076587677,0.1892243719805265,0.7038834951456311,0.3039342147694292,0.4245495495495496,0.4930334985256195,0.17529296875,0.2694781987133667,3770,1586,8634,0.7656678557395935,3.4983670803396474,0.0822991508817766,0.1887655127367733,0.25,2180,4,0.0018348623853211,3009,311,0.1033565968760385,5721,2325,0.4063974829575249,1494,1130,0.7563587684069611,40.03410398816735,0.3580031394958496,8192.0,546.9289228000052,0
