epoch,learning_rate,train_total,train_classification,train_quality,train_box,train_positive_count,train_gradient_norm,valid_total,valid_classification,valid_quality,valid_box,valid_positive_count,metric_ap50,metric_ap75,metric_map50_95,metric_precision,metric_recall,metric_f1,metric_best_f1,metric_best_f1_threshold,metric_detection_accuracy,metric_tp,metric_fp,metric_fn,metric_mean_tp_iou,metric_average_detections_per_image,metric_no_detection_image_rate,metric_zero_recall_image_rate,metric_score_threshold,metric_tiny_lt16_gt,metric_tiny_lt16_matched,metric_tiny_lt16_recall,metric_small_16_32_gt,metric_small_16_32_matched,metric_small_16_32_recall,metric_medium_32_96_gt,metric_medium_32_96_matched,metric_medium_32_96_recall,metric_large_ge96_gt,metric_large_ge96_matched,metric_large_ge96_recall,train_images_per_second,peak_vram_gib,amp_scale,seconds,warning_count,result,experiment
14,0.000952413526233,1.521788060587722,0.2691010077278335,0.6441262970884125,0.3042803776341599,459.0253246753247,1.0672124445438385,1.605849194029967,0.3071631195489317,0.6445291306202611,0.3270784731333454,522.859375,0.5070207715034485,0.1553420424461364,0.2176712907501496,0.745944336954904,0.4040632054176072,0.5241855357422999,0.5528185367584229,0.2117919921875,0.3551838990858196,5012,1707,7392,0.7490659356117249,4.388634879163945,0.0738079686479425,0.1665578053559764,0.25,2180,77,0.0353211009174311,3009,934,0.3104021269524759,5721,2929,0.5119734312183185,1494,1072,0.7175368139223561,40.99948679336549,0.3880772590637207,2048.0,512.6531843999983,0,results.16,r3_school3_fpn48_exp250_seed11
15,0.0009455032620941,1.512235922782452,0.2661055396806884,0.6435358225138157,0.3012972804729815,459.0902597402597,1.0441375862855415,1.60231876000762,0.3141685280327995,0.6434784087662896,0.3223359124579777,522.859375,0.4872042834758758,0.1554315686225891,0.213019151170738,0.7820562187139006,0.3274750080619155,0.4616433685646096,0.5345218181610107,0.1817626953125,0.3000886524822695,4062,1132,8342,0.7609096169471741,3.392553886348792,0.1234487263226649,0.2005225342913128,0.25,2180,39,0.0178899082568807,3009,545,0.1811232967763376,5721,2482,0.4338402377206782,1494,996,0.6666666666666666,41.507078820414975,0.3921146392822265,2048.0,502.1487026000104,0,results.16,r3_school3_fpn48_exp250_seed11
16,0.0009381533400219,1.4991041385508204,0.261695562641729,0.642658172141422,0.2973752015500099,459.087012987013,1.0375707204465745,1.6031895329554875,0.3081704390545686,0.644073740268747,0.3254726767384757,522.859375,0.507529616355896,0.1580657809972763,0.2205412965500727,0.7896417169208939,0.3589164785553047,0.4935151313601595,0.5505300164222717,0.188720703125,0.3275938189845475,4452,1186,7952,0.7581344842910767,3.682560418027433,0.1110385369039843,0.1926845199216198,0.25,2180,53,0.0243119266055045,3009,731,0.2429378531073446,5721,2620,0.4579618947736409,1494,1048,0.7014725568942436,41.33855185012107,0.3878893852233886,2048.0,505.5663819000183,0,results.16,r3_school3_fpn48_exp250_seed11
17,0.0009303710135019,1.493093929197881,0.2608341528997793,0.6421777608719739,0.2950410075679228,459.0441558441559,1.0420205384105832,1.5977586215982835,0.3056927754854162,0.6436086517448226,0.3242285975720733,522.859375,0.5043981075286865,0.1499099880456924,0.2155230731870688,0.784484321189052,0.3489197033215092,0.4830087606718375,0.5470439791679382,0.188720703125,0.3183991760464945,4328,1189,8076,0.7526358366012573,3.6035271064663617,0.116917047681254,0.1920313520574787,0.25,2180,61,0.0279816513761467,3009,719,0.2389498172150216,5721,2515,0.4396084600594301,1494,1033,0.6914323962516734,41.16785842766853,0.3928771018981933,2048.0,509.58298369997647,0,results.16,r3_school3_fpn48_exp250_seed11
18,0.000922163962751,1.480698487046477,0.2558095978742296,0.6416852524528256,0.2916018190902549,459.0785714285714,1.015686103643535,1.6030802273501952,0.3135105232552935,0.6435902509838343,0.3229897258958469,522.859375,0.5011613368988037,0.1586798280477523,0.2196767618559533,0.8215628917676556,0.3169945178974524,0.4574752763234437,0.5498026609420776,0.1849365234375,0.2965756524362649,3932,854,8472,0.7615707516670227,3.126061397779229,0.1626387981711299,0.2397126061397779,0.25,2180,34,0.0155963302752293,3009,608,0.2020604852110335,5721,2416,0.4223037930431743,1494,874,0.5850066934404283,41.672755710013234,0.3921146392822265,2048.0,499.4550658999942,0,results.16,r3_school3_fpn48_exp250_seed11
19,0.0009135402871372,1.475098168230676,0.2549420838377305,0.6412511788405382,0.2894524534124058,459.1051948051948,1.0250923533718308,1.6041770322869222,0.3191215283392618,0.6427075189227859,0.3211739941810568,522.859375,0.4992665350437164,0.1578485071659088,0.2190864076837897,0.8321643286573146,0.2678168332795872,0.405220785557453,0.5460812449455261,0.1669921875,0.2540920911733211,3322,670,9082,0.7705199122428894,2.6074461136512084,0.1868060091443501,0.2599608099281515,0.25,2180,22,0.010091743119266,3009,429,0.1425722831505483,5721,2015,0.3522111518965216,1494,856,0.5729585006693441,41.35611939205618,0.3874788284301758,2048.0,494.6753255999938,0,results.16,r3_school3_fpn48_exp250_seed11
20,0.0009045084971874,1.4639674836164944,0.2516138018725754,0.6406234542657803,0.2858651136423086,459.1357142857143,0.9974029442319622,1.596066718921065,0.3148641268877933,0.6435143512984117,0.3188441196301331,522.859375,0.5062660574913025,0.1592201143503189,0.2201762962955399,0.8087431693989071,0.3221541438245727,0.4607667915825886,0.5500665307044983,0.182861328125,0.2993482657876994,3996,945,8408,0.7636374235153198,3.227302416721097,0.1587197909862834,0.2286087524493795,0.25,2180,38,0.0174311926605504,3009,589,0.1957460950481887,5721,2478,0.4331410592553749,1494,891,0.5963855421686747,41.44175807741277,0.3876810073852539,2048.0,505.6652035000152,0,results.16,r3_school3_fpn48_exp250_seed11
21,0.0008950775061878,1.456542341817509,0.2497616048273328,0.6400437737827177,0.2833684814827782,459.0694805194805,1.0059409653598612,1.6008557695895431,0.3211578086484223,0.6425312416007122,0.3185833600970606,522.859375,0.4948323965072632,0.1533675789833068,0.2150289867575338,0.8112052730696798,0.2778136085133827,0.4138842181119385,0.5444670915603638,0.1612548828125,0.2609419960623959,3446,802,8958,0.7650480270385742,2.774657086871326,0.1737426518615284,0.2462442847811887,0.25,2180,39,0.0178899082568807,3009,406,0.1349285476902625,5721,2113,0.3693410242964516,1494,888,0.5943775100401606,41.2386848990468,0.3872365951538086,2048.0,503.91501339999377,0,results.16,r3_school3_fpn48_exp250_seed11
22,0.0008852566213878,1.4478163085974656,0.2460397496722735,0.6398657484875097,0.2809554049237208,459.0103896103896,0.9878259516381598,1.595989305526018,0.3141766587893168,0.6424348410218954,0.3196889029350132,522.859375,0.5027631521224976,0.1536533385515213,0.2180383887607604,0.7909454061251664,0.3352144469525959,0.4708680142687277,0.5550743341445923,0.1846923828125,0.3079315707620528,4158,1099,8246,0.7580676078796387,3.43370346178968,0.1293272370999346,0.2057478772044415,0.25,2180,63,0.0288990825688073,3009,658,0.2186773014290462,5721,2494,0.435937773116588,1494,943,0.6311914323962516,40.71766881233312,0.3872418403625488,2048.0,511.0195727999962,0,results.16,r3_school3_fpn48_exp250_seed11
23,0.0008750555348152,1.4440907961362368,0.2456934630241874,0.6394668339908897,0.279465249335611,459.0694805194805,0.9860671222984017,1.6002792455255983,0.3242209957291682,0.6424758387729526,0.3167912038819243,522.859375,0.4941677749156952,0.1574707776308059,0.2162555694289039,0.8331592689295039,0.2572557239600129,0.3931255389922384,0.5466636419296265,0.1624755859375,0.2446523039178103,3191,639,9213,0.7695173025131226,2.5016329196603526,0.1600261267145656,0.233180927498367,0.25,2180,22,0.010091743119266,3009,409,0.1359255566633433,5721,1830,0.3198741478762454,1494,930,0.6224899598393574,41.63977996910389,0.3872556686401367,2048.0,504.8187231000047,0,results.16,r3_school3_fpn48_exp250_seed11
24,0.0008644843137107,1.4315992341413126,0.2415361591312405,0.6388193315112746,0.2756218717663319,459.0642857142857,0.970558440898146,1.6113665501276653,0.3272295761853456,0.6427711673701803,0.3206829028980185,522.859375,0.4748771488666534,0.1430695652961731,0.2049569764407351,0.7914463094964359,0.2774911318929378,0.4109114785411568,0.5352423787117004,0.166015625,0.2585831267372849,3442,907,8962,0.7589248418807983,2.8406270411495758,0.1763553233180927,0.2684519921619856,0.25,2180,22,0.010091743119266,3009,360,0.1196410767696909,5721,2199,0.3843733613004719,1494,861,0.5763052208835341,41.25568045679289,0.3878989219665527,2048.0,505.94960980000906,0,results.16,r3_school3_fpn48_exp250_seed11
25,0.0008535533905932,1.4295943247033405,0.2413655740632252,0.6386018777435476,0.2748134376650507,459.0551948051948,0.9784618392393186,1.6087076471497614,0.3302721823565662,0.642138623011609,0.3181484215892851,522.859375,0.4870259165763855,0.1507874131202697,0.2101486906060017,0.8144058885383807,0.2497581425346662,0.3822803553800592,0.5482316017150879,0.150634765625,0.2363081617086193,3098,706,9306,0.7659995555877686,2.4846505551926845,0.1691704768125408,0.2449379490529065,0.25,2180,18,0.0082568807339449,3009,362,0.1203057494184114,5721,1809,0.3162034609334032,1494,909,0.608433734939759,41.23007886485303,0.3883266448974609,2048.0,508.5224218000076,0,results.16,r3_school3_fpn48_exp250_seed11
26,0.0008422735529643,1.4217437183702146,0.2389643513004888,0.6380855087723051,0.2723469284641278,458.9538961038961,0.97751889006271,1.610838755344351,0.3242152691818774,0.6423714989796281,0.3221259948331862,522.859375,0.4697597920894623,0.1369910687208175,0.2021753830980742,0.7969077568134172,0.2451628506933247,0.3749691738594328,0.5271404385566711,0.1553955078125,0.2307458836027012,3041,775,9363,0.7616288065910339,2.492488569562377,0.1548007838014369,0.2305682560418027,0.25,2180,20,0.0091743119266055,3009,248,0.0824194084413426,5721,1802,0.3149798986191225,1494,971,0.6499330655957162,40.96237965519716,0.3882689476013183,4096.0,506.4513981000055,0,results.16,r3_school3_fpn48_exp250_seed11
27,0.0008306559326618,1.4165341641221727,0.2372714901996123,0.6377559785719041,0.2707533477672508,458.9759740259741,0.9735004150828758,1.6043764241039753,0.32579307941099,0.6418757994348804,0.3183537742588669,522.859375,0.4648468494415283,0.1429318189620971,0.201847768103471,0.7789914013478968,0.2702354079329249,0.4012689291913569,0.5196083188056946,0.1656494140625,0.2509921377761138,3352,951,9052,0.7601041793823242,2.8105813193990854,0.1561071195297191,0.2357935989549314,0.25,2180,27,0.0123853211009174,3009,269,0.0893984712529079,5721,2161,0.3777311658800908,1494,895,0.5990629183400268,41.56774854506618,0.3870387077331543,4096.0,493.6248931000009,0,results.16,r3_school3_fpn48_exp250_seed11
28,0.0008187119948743,1.410994054125501,0.2359971799972382,0.6374510193799997,0.2687729275071776,459.0402597402597,0.96811309104616,1.5959312083820505,0.3224948154917608,0.6416782112792134,0.3158790912323941,522.859375,0.4673331379890442,0.1504429876804351,0.2064824348082766,0.7497523281157124,0.3050628829409867,0.4336714228410979,0.5201086401939392,0.179443359375,0.2768712958220531,3784,1263,8620,0.7618644833564758,3.2965382103200525,0.1123448726322664,0.1841933376877857,0.25,2180,19,0.0087155963302752,3009,369,0.1226321036889332,5721,2395,0.4186331061003321,1494,1001,0.6700133868808568,41.231934622447554,0.3921146392822265,4096.0,503.1712889000192,0,results.16,r3_school3_fpn48_exp250_seed11
29,0.0008064535268264,1.4049830716151697,0.2337287862289261,0.6371877814268136,0.2670332528166956,459.0954545454546,0.9678742480742468,1.616088942935069,0.3383843943011015,0.6420746399089694,0.3178149545565247,522.859375,0.4604737162590027,0.147948145866394,0.2021432241657748,0.7846032164513578,0.2399226056110932,0.3674754584182256,0.5183085799217224,0.1578369140625,0.225096437485818,2976,817,9428,0.7637699842453003,2.477465708687133,0.1626387981711299,0.2429784454604833,0.25,2180,12,0.0055045871559633,3009,196,0.0651379195746095,5721,1889,0.3301870302394686,1494,879,0.5883534136546185,41.62924789522808,0.3874521255493164,4096.0,498.1699404999963,0,results.16,r3_school3_fpn48_exp250_seed11
30,0.0007938926261462,1.4008508323849025,0.2318597778532799,0.6370017671352857,0.265994643797348,459.07142857142856,0.962773498389628,1.602816072603067,0.3284648801976194,0.6418385617434978,0.3162563145160675,522.859375,0.4741118848323822,0.1464660912752151,0.2075598155090119,0.7593414724380319,0.3309416317316994,0.4609769792251543,0.5254366993904114,0.1854248046875,0.2995257205399489,4105,1301,8299,0.7581546306610107,3.531025473546701,0.1058131939908556,0.1828870019595035,0.25,2180,31,0.0142201834862385,3009,436,0.1448986374210701,5721,2608,0.4558643593777312,1494,1030,0.6894243641231593,41.32829208577008,0.3874573707580566,4096.0,503.5981315999816,0,results.16,r3_school3_fpn48_exp250_seed11
1,0.0009997532801828,2.3659858893264425,0.4926446140780077,0.798347660976571,0.5374968068940299,458.96623376623376,3.576028259388812,2.1614998411387205,0.5396260712295771,0.6820377496381601,0.4699180056340992,522.859375,0.1039705723524093,0.0017670791130512,0.0231201968093955,0.1696455619509239,0.1805869074492099,0.1749453295845048,0.1771301180124282,0.2413330078125,0.0958575830195138,2240,10964,10164,0.6242850422859192,8.624428478118876,0.1450032658393207,0.6374918354016982,0.25,2180,10,0.0045871559633027,3009,659,0.2190096377534064,5721,1409,0.2462856144030764,1494,162,0.108433734939759,39.55052914457586,0.3908834457397461,1024.0,522.3015925999789,0,results.17,r3_school4_fpn48_exp250_seed14
2,0.0009990133642141,1.93717265206498,0.3947665489726252,0.6695294778455387,0.4364383122170126,459.0006493506493,1.5796889158812435,1.934617482746641,0.4326032609678805,0.6635324511056145,0.4192408843276401,522.859375,0.220073863863945,0.0094140777364373,0.061052405357077,0.3446638610121938,0.2574975814253467,0.2947718148677956,0.2964905500411987,0.2335205078125,0.1728635601017481,3194,6073,9210,0.6562920212745667,6.052906596995427,0.2521227955584585,0.5160026126714565,0.25,2180,34,0.0155963302752293,3009,978,0.325024925224327,5721,1968,0.3439958049292081,1494,214,0.143239625167336,39.354179366913314,0.3908834457397461,1024.0,524.5458939999808,0,results.17,r3_school4_fpn48_exp250_seed14
3,0.0009977809823015,1.822151826109205,0.3583434093404899,0.662176561510408,0.4008159279049217,459.0792207792208,1.4156921883295108,1.8383540641516447,0.378521757821242,0.6586857025201122,0.4005733050095538,522.859375,0.3144066035747528,0.0490992814302444,0.1081127892139193,0.5419109491364285,0.2757175104804901,0.3654822335025381,0.3822762668132782,0.211181640625,0.2236024844720497,3420,2891,8984,0.6935595870018005,4.122142390594383,0.2677988242978446,0.4480731548007838,0.25,2180,53,0.0243119266055045,3009,933,0.3100697906281156,5721,2127,0.3717881489250131,1494,307,0.2054886211512717,38.35481790349,0.3887391090393066,1024.0,523.7909406000108,0,results.17,r3_school4_fpn48_exp250_seed14
4,0.0009960573506572,1.752513538165526,0.3359792926385031,0.6579742926281767,0.3792799760188375,459.1077922077922,1.3349002528113203,1.764380255093177,0.3489195931858073,0.6539005106315017,0.3807800725723306,522.859375,0.3778501749038696,0.0597944445908069,0.1326137483605634,0.6872402327514547,0.2666075459529184,0.3841775092936803,0.4394198954105377,0.201904296875,0.2377597239197642,3307,1505,9097,0.70415198802948,3.1430437622468976,0.3311561071195297,0.4467668190725016,0.25,2180,28,0.0128440366972477,3009,808,0.2685277500830841,5721,2033,0.3553574549903863,1494,438,0.2931726907630522,39.15445028487049,0.3892030715942383,1024.0,518.8246454999899,0,results.17,r3_school4_fpn48_exp250_seed14
5,0.0009938441702975,1.7025182449972476,0.3224979837896762,0.6546867803319708,0.362666740529723,459.0480519480519,1.279589209928141,1.7548505266507466,0.3537201698248585,0.6527765896171331,0.3741768823626141,522.859375,0.3887737393379211,0.0852180048823356,0.1492972746775194,0.5979129963409676,0.3556917123508545,0.4460395288884395,0.4570096433162689,0.2274169921875,0.2870340251122243,4412,2967,7992,0.7189698219299316,4.8197256694970605,0.1365120836054866,0.2841280209013716,0.25,2180,54,0.0247706422018348,3009,912,0.3030907278165503,5721,2679,0.4682747771368641,1494,767,0.5133868808567604,39.88190709026589,0.3894500732421875,1024.0,500.0090225999884,0,results.17,r3_school4_fpn48_exp250_seed14
6,0.0009911436253643,1.664202066907635,0.3103214403832113,0.6523714127091619,0.3507546066270246,458.9681818181818,1.2475856326617203,1.7157480555276077,0.3402133863419294,0.6497649004062017,0.3628848850106199,522.859375,0.4012579321861267,0.0712062641978263,0.1493770936340297,0.717767929089444,0.2872460496613995,0.410294795025334,0.4666727781295776,0.2021484375,0.2580948931546541,3563,1401,8841,0.7182648181915283,3.2423252775963425,0.1835401698236446,0.294578706727629,0.25,2180,10,0.0045871559633027,3009,534,0.1774675972083748,5721,2320,0.4055235098758958,1494,699,0.4678714859437751,39.532585255868405,0.3908834457397461,1024.0,504.3149146999931,0,results.17,r3_school4_fpn48_exp250_seed14
7,0.0009879583809693,1.6317049220784918,0.3009803554744689,0.6505512460485682,0.3400866605341434,459.0928571428572,1.2021711708663343,1.6869821343570948,0.3232193351723254,0.6488375399882594,0.357462626726677,522.859375,0.4403765201568603,0.1006628647446632,0.1716015565034467,0.7144290252466142,0.3444856497903902,0.4648354636932282,0.4989106953144073,0.2083740234375,0.3027919501133786,4273,1708,8131,0.727112889289856,3.906596995427825,0.1352057478772044,0.2449379490529065,0.25,2180,27,0.0123853211009174,3009,882,0.2931206380857428,5721,2490,0.4352385946512847,1494,874,0.5850066934404283,39.62817529546708,0.388986587524414,1024.0,506.16779060001136,0,results.17,r3_school4_fpn48_exp250_seed14
8,0.0009842915805643,1.6089454430264312,0.2940479161290379,0.6492264715495047,0.3328355288544258,459.0298701298701,1.1885233836514608,1.6636951963106792,0.3256932450458407,0.6473231771960855,0.3453393882761399,522.859375,0.4398189485073089,0.1139413937926292,0.1788741127755201,0.7921847246891652,0.2516930022573363,0.3820128479657387,0.4963919818401336,0.1748046875,0.2361037586024351,3122,819,9282,0.7490262389183044,2.574134552580013,0.2181580666231221,0.3096015676028739,0.25,2180,11,0.005045871559633,3009,386,0.1282818212030575,5721,1894,0.3310610033210977,1494,831,0.5562248995983936,41.38237182366792,0.3891992568969726,1024.0,491.9471927999985,0,results.17,r3_school4_fpn48_exp250_seed14
9,0.0009801468428384,1.586575340450584,0.2874535382568062,0.6478183048499095,0.3256517485364691,459.0655844155844,1.1420597419723288,1.6843112166970968,0.3297109159175306,0.6499593984335661,0.3523204525311788,522.859375,0.4304258227348327,0.1128107756376266,0.1757866234445828,0.8111545988258317,0.2004998387616897,0.3215255332902391,0.4915362596511841,0.1619873046875,0.1915581914811676,2487,579,9917,0.757212221622467,2.002612671456564,0.2508164598301763,0.325930764206401,0.25,2180,0,0.0,3009,194,0.064473246925889,5721,1451,0.2536269882887607,1494,842,0.5635876840696118,41.81919939936895,0.3908834457397461,1024.0,486.1694978000014,0,results.17,r3_school4_fpn48_exp250_seed14
10,0.0009755282581475,1.5685706971527693,0.2822715072178995,0.646608436301157,0.3198453775861046,459.05584415584417,1.140446162726972,1.6650203615427015,0.3253186168149113,0.6480545025939742,0.345823621066908,522.859375,0.4381536245346069,0.1167830675840377,0.1810794853969128,0.7839080459770115,0.2474201870364398,0.3761259881120166,0.4937223494052887,0.17529296875,0.2316226415094339,3069,846,9335,0.7504505515098572,2.5571521881123447,0.2090137165251469,0.3017635532331809,0.25,2180,6,0.0027522935779816,3009,437,0.1452309737454303,5721,1768,0.3090368816640447,1494,858,0.5742971887550201,41.83745093341241,0.3898344039916992,1024.0,490.6619164000149,0,results.17,r3_school4_fpn48_exp250_seed14
11,0.0009704403844771,1.5523010785703537,0.2768948826116401,0.6458470221076693,0.3147795858611534,459.08051948051946,1.1101702561239144,1.6402188806484144,0.3182379195156197,0.6463461651777228,0.3378174004610628,522.859375,0.4355425834655761,0.1233731657266616,0.181876815992291,0.7374290348742903,0.2932118671396324,0.4195892939547762,0.4948047697544098,0.1876220703125,0.265493831666545,3637,1295,8767,0.7510650753974915,3.221423905943828,0.1521881123448726,0.24101894186806,0.25,2180,6,0.0027522935779816,3009,411,0.1365902293120638,5721,2288,0.3999300821534696,1494,932,0.6238286479250335,41.80026757463258,0.3898100852966308,1024.0,490.5263051999791,0,results.17,r3_school4_fpn48_exp250_seed14
12,0.0009648882429441,1.536814086235963,0.27191548009778,0.6449949744459871,0.309951814747863,459.0688311688312,1.0868807366916111,1.6415005158632994,0.3237584622111171,0.6454104464501143,0.3361658047263821,522.859375,0.4251962006092071,0.1162059530615806,0.1759254974662326,0.7384615384615385,0.255401483392454,0.3795375584042171,0.4846675097942352,0.176025390625,0.2342155847996451,3168,1122,9236,0.7488726377487183,2.802090137165252,0.1534944480731548,0.2436316133246244,0.25,2180,5,0.0022935779816513,3009,282,0.0937188434695912,5721,1935,0.3382275825904562,1494,946,0.6331994645247657,41.78516365304149,0.3893890380859375,1024.0,484.911479900009,0,results.17,r3_school4_fpn48_exp250_seed14
13,0.0009588773128419,1.5244096548526318,0.2693786209376601,0.6442397032465254,0.3053956648455811,459.0506493506493,1.0884706444554515,1.6415894956638415,0.3267934681692471,0.6455953711022934,0.3346003270708024,522.859375,0.4152480065822601,0.119759701192379,0.1743800366763025,0.7439712673165726,0.2337955498226378,0.3557845663108821,0.4713476896286011,0.1690673828125,0.2163856140874496,2900,998,9504,0.7513784766197205,2.5460483344219464,0.1639451338994121,0.2619203135205747,0.25,2180,2,0.0009174311926605,3009,190,0.0631439016284479,5721,1725,0.3015207131620346,1494,983,0.6579651941097724,42.20079905572692,0.3891658782958984,2048.0,482.4754016000079,0,results.17,r3_school4_fpn48_exp250_seed14
14,0.000952413526233,1.51049614107454,0.2653720225509885,0.643406334596795,0.3008588920553009,459.0915584415585,1.0642544367870728,1.6550496481359005,0.3280802137063195,0.6469778645162781,0.3399957842969646,522.859375,0.4198716878890991,0.1203212812542915,0.1758842353709042,0.7463350785340314,0.2298452112221864,0.3514546351084813,0.4777385294437408,0.16357421875,0.213190757496448,2851,969,9553,0.7519968152046204,2.4951012410189417,0.1724363161332462,0.2677988242978446,0.25,2180,1,0.0004587155963302,3009,196,0.0651379195746095,5721,1766,0.3086872924313931,1494,888,0.5943775100401606,42.183399950448425,0.3898077011108398,2048.0,491.0445679000113,0,results.17,r3_school4_fpn48_exp250_seed14
15,0.0009455032620941,1.5009455207880442,0.2625930634121616,0.642880633318579,0.2977359124592372,459.04675324675327,1.0519073234363037,1.6366217068086069,0.3176346162799746,0.6466590740407506,0.3361640062648803,522.859375,0.4495190978050232,0.1245268806815147,0.1881256631575524,0.7460035523978685,0.2708803611738149,0.397444996451384,0.5066407918930054,0.1712646484375,0.2480070859167404,3360,1144,9044,0.7513881325721741,2.9418680600914437,0.1391247550620509,0.2227302416721097,0.25,2180,6,0.0027522935779816,3009,362,0.1203057494184114,5721,1971,0.3445201887781856,1494,1021,0.6834002677376171,42.03946439128416,0.3887505531311035,2048.0,485.4572564999981,0,results.17,r3_school4_fpn48_exp250_seed14
16,0.0009381533400219,1.49172352831085,0.2608538637058688,0.6422441948543895,0.2943127339536494,459.02467532467534,1.0551076387817209,1.634275780369838,0.3232900146394968,0.6449094908311963,0.3330381373719622,522.859375,0.4478529393672943,0.1342875957489013,0.1908954842496314,0.7581773065644033,0.2709609803289261,0.3992397695551463,0.5064876079559326,0.1767578125,0.2494063520332443,3361,1072,9043,0.755033552646637,2.8954931417374263,0.1600261267145656,0.2416721097322011,0.25,2180,2,0.0009174311926605,3009,438,0.1455633100697906,5721,1950,0.3408495018353434,1494,971,0.6499330655957162,41.79919865515649,0.3908834457397461,2048.0,491.532435400004,0,results.17,r3_school4_fpn48_exp250_seed14
17,0.0009303710135019,1.479465273061356,0.2561357475236638,0.6416683077812195,0.2908306087669614,458.9103896103896,1.0270431951462449,1.644187521810333,0.3252226813541104,0.6452143912514051,0.3368752240979423,522.859375,0.4332741200923919,0.1263958215713501,0.1834933940845076,0.7600202942668696,0.2415349887133182,0.3665728618622292,0.493225634098053,0.1572265625,0.2244194756554307,2996,946,9408,0.756312370300293,2.5747877204441543,0.1639451338994121,0.2488569562377531,0.25,2180,0,0.0,3009,296,0.0983715520106347,5721,1754,0.3065897570354833,1494,946,0.6331994645247657,41.82284870465847,0.3891901969909668,2048.0,484.0349222999939,0,results.17,r3_school4_fpn48_exp250_seed14
18,0.000922163962751,1.4723291400965155,0.2535286278838848,0.6413731622618514,0.2887136750503793,459.0266233766234,1.0068218626372225,1.6141479555517435,0.3162636480604608,0.6441827698921164,0.3268507680234809,522.859375,0.4680360853672027,0.1543164104223251,0.2072683219914324,0.7802554665512016,0.290551435020961,0.4234271280032897,0.5210680961608887,0.168701171875,0.2685744094194798,3604,1015,8800,0.7633544206619263,3.016982364467668,0.1521881123448726,0.2338340953625081,0.25,2180,11,0.005045871559633,3009,493,0.1638418079096045,5721,2146,0.3751092466352036,1494,954,0.6385542168674698,41.92588715062369,0.3896198272705078,2048.0,491.21465170002193,0,results.17,r3_school4_fpn48_exp250_seed14
19,0.0009135402871372,1.4626840329789497,0.2507547297454499,0.6407381398724271,0.2855955819321143,459.0883116883117,1.0076988868512116,1.6371831378589077,0.336326581503575,0.6439023455604911,0.3284771066003789,522.859375,0.4373985230922699,0.137946218252182,0.1919773322879336,0.7877898444379219,0.2163818123186069,0.3395104673961166,0.4874290227890014,0.1484375,0.2044640816637464,2684,723,9720,0.7648478150367737,2.225342913128674,0.1874591770084911,0.2658393207054212,0.25,2180,0,0.0,3009,174,0.0578265204386839,5721,1602,0.2800209753539591,1494,908,0.607764390896921,42.03105508405201,0.3892021179199219,2048.0,490.534450200008,0,results.17,r3_school4_fpn48_exp250_seed14
20,0.0009045084971874,1.4549845946299564,0.2492197608744556,0.640094576679267,0.2828351288550086,458.91103896103897,0.992189958575484,1.6181313004344702,0.3243685467168689,0.6431404553974668,0.3253111486944059,522.859375,0.4585097730159759,0.150793194770813,0.2025549588783178,0.7741073597279573,0.2569332473395679,0.3858119968524908,0.5127570033073425,0.162841796875,0.2390130493475326,3187,930,9217,0.7659674882888794,2.689092096668844,0.178967994774657,0.2684519921619856,0.25,2180,1,0.0004587155963302,3009,357,0.1186440677966101,5721,1924,0.3363048418108722,1494,905,0.6057563587684069,42.250161965010165,0.3887495994567871,2048.0,489.7398056999955,0,results.17,r3_school4_fpn48_exp250_seed14
21,0.0008950775061878,1.4469150841236114,0.2461387549321372,0.6397804784697372,0.2804979258543485,459.0506493506493,0.9916104747877492,1.6127814141412575,0.3237284026884784,0.6430137163649002,0.3230196492901693,522.859375,0.4664255678653717,0.1535848826169967,0.2050139928469434,0.7856796116504854,0.2609642050951306,0.3917937545388526,0.5156940817832947,0.16455078125,0.2436215850079024,3237,883,9167,0.7621274590492249,2.691051600261267,0.1619856303069889,0.2501632919660352,0.25,2180,12,0.0055045871559633,3009,423,0.1405782652043868,5721,1905,0.3329837441006817,1494,897,0.6004016064257028,41.98741028390796,0.3898425102233886,2048.0,496.15921819998766,0,results.17,r3_school4_fpn48_exp250_seed14
22,0.0008852566213878,1.4389695932338764,0.2441180459187402,0.6390454388671107,0.2779030532612429,459.0538961038961,0.978947643026129,1.6328619911024969,0.3397409037376444,0.6449646968394518,0.3240781961940229,522.859375,0.4566176831722259,0.1455483138561248,0.1997662011272041,0.8388342696629213,0.1925991615607868,0.3132703907684238,0.5015616416931152,0.1414794921875,0.185726502371142,2389,459,10015,0.7704710960388184,1.860222077073808,0.2782495101241019,0.3370346178967995,0.25,2180,0,0.0,3009,208,0.0691259554669325,5721,1416,0.2475091767173571,1494,765,0.5120481927710844,41.80298678500117,0.3893852233886719,2048.0,499.7381492999848,0,results.17,r3_school4_fpn48_exp250_seed14
